filename,folder #,chroma_stft,mel,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Label
10.27,10.27,0.491335928,0.05738223,-524.079895,63.57388306,2.152236938,22.15579605,14.57979298,6.351197243,0.850528777,-3.520869493,-1.961173773,6.809677124,0.907994211,3.556505203,0.315871298,2.258934975,-0.903117955,1.298145056,-4.165197372,3.434803724,-2.764906406,1.776812196,0
10.28,10.28,0.491938412,0.075249992,-567.4770508,37.51127625,0.114222273,13.4034996,6.570559978,3.409562826,0.063867338,-3.393293142,-0.696669519,2.196508884,-1.143067479,2.135540247,-1.430853367,0.429210901,0.477815419,0.789946735,-2.387651443,1.97578752,-2.308350563,0.031394385,0
10.29,10.29,0.435987204,0.134839088,-470.9145813,78.62966919,-2.711112738,19.5586338,15.13983727,4.522241116,-3.247536659,-8.231526375,0.264056057,7.801643372,-0.33334139,3.760968208,-2.156292915,0.278680682,-0.437544912,1.763508797,-4.486591816,4.085365295,-5.755913258,-0.12198592,0
10.34,10.34,0.461956173,0.119966261,-432.9655151,77.70188904,4.73206377,28.49902534,16.73991013,7.199383736,0.706762373,-6.408939362,-0.853734791,7.423283577,0.200036541,1.620577216,-0.874153256,0.822891295,0.282005101,2.195577621,-2.906526089,4.055891037,-4.258181572,0.14189069,0
10.35,10.35,0.484722227,0.074575491,-468.2428284,70.97414398,5.835968971,27.99801254,14.13664913,7.387754917,-1.430658937,-0.927389383,1.129722357,6.753243446,-0.742478371,2.410769939,-0.338585883,2.805742502,-0.940124631,2.642056704,-3.550975561,4.7203269,-4.860853195,0.674291313,0
10.36,10.36,0.432561815,0.170096427,-357.6842651,96.71192169,0.293824285,36.89940643,18.88667297,7.683989525,-3.304443598,-6.782335281,-0.037009839,9.925677299,-1.496870875,2.064459562,-0.982956707,2.75587368,-0.744417131,3.052936077,-5.019368649,6.081587791,-6.465328217,0.716249108,0
10.37,10.37,0.449885637,0.135864109,-408.1445923,78.30737305,6.612674236,31.04617119,14.85468674,7.586155891,-1.926364899,-4.206448078,1.71649754,8.186589241,-0.783441305,1.972514987,-0.224612981,1.553723931,-0.680575669,2.037955999,-4.12732172,5.729945183,-6.03154707,-0.399148285,0
11.3,11.3,0.377319783,0.068357937,-511.6863098,135.7693939,33.44622421,30.32739258,-15.74340057,15.28861904,-20.04556465,-0.343132824,-19.41116142,-5.279390335,-17.46512032,-1.226536989,-2.083948135,-18.47980309,8.429533005,-15.03188705,-1.160519123,-4.333194733,-3.414396048,-5.570926189,0
11.4,11.4,0.496943533,0.04187033,-418.3404846,127.3899612,-15.70883369,37.53656006,-18.75635147,28.20620346,-26.10067749,4.425038815,-15.89568615,-1.930189133,-0.247740418,-12.5945015,2.870702505,-18.53172493,6.068126202,-15.0850296,-1.126432419,-4.121678352,-2.118408203,-2.024931669,0
11.5,11.5,0.36337626,0.057926483,-496.5637512,135.354248,12.95407963,52.92781067,31.34189987,13.58380318,-31.13565063,-2.483838081,-20.01920509,-5.433020592,-17.97776031,-7.041189671,-7.284592152,-11.99153996,8.686660767,-19.40640259,-1.211143374,-1.738978982,-0.749979019,-7.717587948,0
11.9,11.9,0.379985541,0.468091786,-436.2112427,100.7714615,5.152367115,12.52715015,13.4125948,0.966565609,-21.0151329,-3.625477076,-10.22217369,-12.41606236,-13.45413589,-5.275269032,0.985179961,-4.643564701,-0.412219524,-10.70471096,-6.446309566,-1.946093798,-2.05934906,-9.261925697,0
11.14,11.14,0.397751659,0.224549755,-450.3505554,105.2156296,33.83285141,18.17693901,5.9576478,0.092610769,-16.80923271,-4.300114632,-15.4039259,-14.67295074,-12.59670734,-5.370267391,-2.195056677,-4.684913635,1.325567245,-9.631322861,-6.768024445,-4.585804939,-4.239500523,-6.783524036,0
11.15,11.15,0.392075926,0.445959806,-391.4776001,136.0727386,0.85603112,17.60752487,17.23542976,-2.920431376,-27.06754494,-1.172482729,-16.01875687,-15.95401573,-11.401968,-6.024495602,-2.620665073,-1.181395531,5.05965519,-12.69139481,-7.85013628,-5.131539345,-2.140526056,-7.515936852,0
11.16,11.16,0.380337089,0.02509431,-540.8133545,158.9547424,18.42762375,16.16741943,-4.825194836,9.378108978,-15.7074194,9.462846756,-19.43325996,-10.2300806,-10.84826279,-5.858988285,-6.564863205,-10.52751923,8.478549957,-13.4221096,-8.824669838,-12.12926197,-2.018537998,-5.389933586,0
11.17,11.17,0.497953773,0.017814729,-631.8860474,100.1192856,52.36450195,31.83197403,-4.663956642,24.2915554,-17.63292885,8.635448456,-20.24721718,-9.736444473,-14.70584106,-9.60765934,-3.824980021,-11.90611362,3.244204283,-10.86761665,2.127876043,-7.727988243,0.038154814,-7.964314461,1
11.18,11.18,0.397938967,0.36447686,-418.517395,131.6039276,22.47242737,12.63998508,2.573205233,-6.11066103,-16.50384521,-5.28557682,-12.30321026,-13.14542389,-7.572803974,-3.228734255,-2.448369265,-4.031990528,-4.250607014,-11.74915028,-10.25252247,-6.742053032,-5.2207551,-8.785111427,1
11.19,11.19,0.422038972,0.224067807,-414.7156372,144.4480438,15.81658363,27.45513153,-1.044499636,2.019821644,-21.18798637,4.580584049,-11.31170464,-16.27399254,-9.722603798,-12.5867691,-3.976510525,-10.12738037,5.399481773,-6.863217354,-6.133210182,-2.399679899,-1.223450065,-2.10448432,0
11.2,11.2,0.377819031,0.029593835,-540.116333,166.7113342,38.36034012,28.83200073,5.233656883,7.366411686,-37.40286255,-1.969019294,-29.72146606,-12.27952385,-11.2119894,-4.521708012,-5.936695576,-14.43626595,7.719711304,-12.71102333,-2.119887114,-5.41806078,4.385519505,-8.353663445,0
11.23,11.23,0.379601717,0.159629613,-484.8434448,123.7046585,22.99575424,29.50319481,12.86273956,1.015230894,-26.0534668,2.044904232,-18.73685455,-14.61921692,-9.475604057,-2.87865448,-1.686239839,-6.219330788,2.490252256,-15.0830555,-6.404398918,-4.431824207,-2.386975527,-7.271407127,0
11.24,11.24,0.374169856,0.738966286,-359.5193176,126.7907028,1.980009794,12.13638687,0.038690209,-1.630690455,-24.63472176,-3.16417408,-18.48604202,-11.32889748,-6.605895042,-6.756795406,0.584228635,-7.720659256,-0.626211405,-11.72672176,-9.212010384,-2.867777824,-1.748009205,-7.559011936,0
11.25,11.25,0.428058714,0.066787459,-500.8139038,117.7462006,27.51173592,26.96923447,1.752054572,2.802910089,-24.80346298,6.894836903,-23.10466385,-15.11329937,-5.392481327,-5.292103767,-0.923137665,-5.035066605,3.447756052,-14.61034966,-7.069611549,-6.874131203,-1.78337419,-7.751999378,0
11.26,11.26,0.392605871,0.069393598,-512.131958,113.5888062,41.03517151,23.47043037,7.507708073,1.817101479,-19.29675865,-5.34135294,-16.91791916,-13.32670879,-8.792273521,-5.848203182,-2.770093441,-2.380327225,0.649140596,-10.02032185,-5.527451515,-5.750133514,-4.247565269,-6.94099617,1
11.33,11.33,0.402635187,0.054654282,-513.6616211,126.3009567,38.8454628,18.38637924,-1.770477772,-3.985715151,-17.06621552,-3.758323908,-14.42807961,-13.62516308,-8.225487709,-0.896306753,-3.081278563,-5.685102463,2.954573393,-8.947520256,-7.17658186,-5.199221134,-3.172564983,-6.19481039,1
11.34,11.34,0.4044348,0.036499299,-523.7675781,128.5033112,34.27939224,37.04809189,9.867367744,8.836187363,-27.42814064,-5.665293694,-17.72592926,-13.85221195,-11.98188114,-3.444740057,-1.815230489,-8.562373161,5.421964645,-12.26387978,-6.372572422,-4.604002953,-1.622847557,-5.694078445,0
11.36,11.36,0.377299845,0.561746538,-401.6730652,100.3938751,16.82152748,18.99820709,9.931471825,-7.749299049,-22.70707893,-7.963514805,-12.2570715,-9.673037529,-6.370443344,-3.90403986,-2.727356195,-4.301666737,0.458961219,-9.25803566,-9.856068611,-3.866647005,-2.166140079,-7.143825054,0
11.37,11.37,0.423763394,0.06158248,-505.2734985,94.22988892,28.52591896,28.25632477,16.75781631,1.298871756,-16.11629677,-12.19729996,-12.18271255,-9.006697655,-8.977440834,-6.646591187,-5.485151768,-6.319391727,-1.750388622,-7.668118477,-7.45413065,-3.793450356,-2.830240011,-6.006711483,0
11.38,11.38,0.433506668,0.226328999,-372.9950256,132.978714,-6.160907745,23.41249084,5.89730978,3.759637356,-24.79959297,-14.24113846,-10.12374306,-5.192419052,-2.281613588,-7.929255962,-3.752720356,-8.18066597,2.125802994,-8.54987812,-8.47355175,-3.673960924,-2.200646877,-4.092416286,0
12.5,12.5,0.401285231,0.099760666,-407.0428467,121.6047516,1.192899108,30.54590988,-9.905262947,7.375107765,-24.42871475,-1.909945846,-18.51984215,-6.543982983,-5.40451622,-6.86837101,-1.184498072,-9.860538483,0.052237522,-13.03455257,1.046641707,-5.622131824,-2.258434772,-3.393200874,1
12.6,12.6,0.39508301,0.048597615,-452.3722839,129.1093292,12.43747616,43.56028748,-10.13742638,7.686775684,-18.67261887,-0.752078772,-23.18571472,-6.335979462,-6.182601452,-9.992208481,0.19261837,-9.335348129,0.444999158,-10.87518597,1.289285064,-7.205165863,-0.294460446,-4.791564465,0
12.8,12.8,0.393601626,0.069320954,-455.5940857,122.8616638,6.748222828,30.54848862,-6.920637131,3.800583839,-19.88559723,2.295588017,-20.10247612,-4.063291073,-1.554963231,-7.356054306,-0.516478181,-10.28192043,-0.993321776,-10.71362495,1.683633924,-6.787703991,-1.938435435,-2.537139177,0
12.1,12.1,0.470690846,0.091224983,-409.9186096,129.1659088,-11.19196987,27.94329834,-21.67730904,13.06661797,-22.04530334,4.675250053,-21.28552628,-2.978976488,-2.253615856,-4.984590054,3.991747618,-11.6591835,0.028828982,-12.99407196,2.135205507,-8.814598083,-0.836200655,-4.720077038,0
12.13,12.13,0.410718083,0.048514329,-444.2052612,137.3473053,5.862020969,41.14159775,-9.119634628,16.3458519,-27.15790939,-0.301244766,-20.36913872,-3.084878206,-3.399449348,-9.870129585,-0.550736725,-12.63619614,2.108743668,-12.26611423,1.351028085,-7.547332764,-0.949265003,-3.863002539,0
12.15,12.15,0.520232618,0.035302639,-462.9294434,131.7356873,-7.215327263,35.77762985,-14.59695435,15.92076111,-20.0264225,3.415018797,-15.2881794,-6.497313023,-0.484044522,-7.629058838,4.888901711,-12.10763168,1.810001493,-12.60983372,-0.6932078,-6.359897137,-6.013884068,-3.959730864,1
12.16,12.16,0.408365399,0.169308797,-410.4242249,133.0041199,9.976269722,20.9906559,-1.734835744,1.864375949,-18.41450119,-6.322999954,-18.2298069,-5.617086887,-4.067738533,-7.527335167,-1.403337002,-8.786093712,-1.101019025,-8.724499702,-1.815024257,-5.991322994,-2.600514889,-3.645018816,0
12.17,12.17,0.395201862,0.093473293,-426.4718323,134.2832184,8.730132103,32.92638779,-9.943858147,9.236604691,-21.34145164,-1.660938382,-20.16188812,-3.553979158,-2.912497044,-7.043413639,1.301942706,-9.960982323,-0.629701614,-13.61720562,-0.073338002,-6.510813713,-1.779880166,-3.924826145,0
12.18,12.18,0.379821241,0.13197653,-407.0617676,144.9091034,12.32586956,33.07007217,-13.48084736,9.003471375,-22.60237694,-0.605204999,-24.11070251,-7.848521709,-4.280639648,-8.947779655,1.375037909,-9.522181511,0.749121368,-13.1194582,0.602316976,-7.053088188,-2.862743616,-4.6098423,1
12.19,12.19,0.404075354,0.12022911,-436.4877014,161.3204651,10.65014076,20.55984688,-28.02629471,1.907021284,-16.47748184,6.478312016,-14.31491566,-6.200489521,1.432555437,-6.719156742,5.547852516,-11.53255653,-4.681343079,-15.48087597,-3.579353333,-6.84414053,-4.361295223,-1.757387161,0
12.2,12.2,0.424147278,0.026435055,-484.1989441,156.5507965,5.575919628,43.87217712,-10.97224712,15.1575098,-24.12446785,-1.261844397,-14.28040695,-6.21574831,-1.769913554,-2.986066103,3.482272863,-16.16993332,-1.918079376,-12.22217178,-1.25423193,-10.87144184,-5.320585728,-2.327476263,1
12.21,12.21,0.361671716,0.277727008,-397.1332092,137.1759949,14.54678822,25.25849533,-14.92352581,-1.411892653,-14.22005272,-5.596295834,-18.68208885,-11.34043694,-2.39568615,-5.492350101,2.35842514,-8.955271721,-1.890559793,-10.66534233,-3.948695421,-3.469894409,-4.615366459,-2.131346464,0
12.25,12.25,0.374823689,0.085645914,-437.3496704,133.8124542,7.703065872,39.22341156,-13.23890495,11.25622082,-26.50194168,0.375209332,-21.27813721,-3.357477188,-3.958256721,-10.4311409,0.231486514,-10.69557381,1.130865812,-13.17893696,2.330577135,-7.340972424,-1.367660522,-3.926128626,1
12.31,12.31,0.418263048,0.090248898,-434.8412781,139.0964508,12.5511713,22.10581207,-10.64795589,8.525985718,-23.56138229,-8.782641411,-17.64020157,0.135954797,-1.244246483,-7.876328945,0.413820356,-7.211158276,0.269711047,-10.51005936,-0.824811459,-9.807608604,-4.646035194,-3.786959648,0
12.32,12.32,0.405566394,0.110597052,-414.759491,134.6476898,17.4545784,23.46609306,-4.538290024,6.493210793,-18.07034683,-7.751354218,-19.52087784,-4.225317955,-3.805344105,-7.32543993,0.606123686,-10.09627724,-2.322516918,-10.82761669,-3.186762094,-6.960329056,-3.751403093,-3.040541172,0
12.35,12.35,0.430669248,0.136799797,-411.4355469,119.5739517,8.477586746,27.14069748,-9.837957382,9.255270958,-16.79879189,-3.757184982,-16.86083794,-6.521701336,-5.925486565,-6.926314831,-0.097059846,-10.05212498,-0.655233026,-10.96881771,-1.488925934,-6.436114311,-2.504119635,-3.639830112,1
12.36,12.36,0.387553155,0.183290184,-410.1280518,120.7546234,17.30386734,27.39904022,-3.597269535,6.21451807,-19.50849724,-10.72889423,-18.66212273,-5.269892216,-5.579824448,-9.216254234,-1.340240717,-6.169779778,0.440739542,-8.995164871,-0.524249792,-6.442606926,-3.436629295,-2.723507166,1
12.37,12.37,0.465339959,0.05669684,-454.0845947,132.6797333,20.09599113,23.7713871,-1.1959548,6.106556416,-14.15381336,-5.485731125,-12.66210842,-7.040988445,-4.000062943,-10.7373991,-2.166148901,-8.285822868,-2.556528091,-9.019443512,-3.638039589,-5.604268551,-5.832798958,-2.430143356,0
13.1,13.1,0.473576218,0.006297569,-514.0255737,139.9284515,-11.31876373,56.9084816,-16.02697182,21.30956841,-22.78490829,11.75166225,-11.97451305,-1.880164623,-5.008181572,-10.50838947,4.62660408,-15.94528198,1.911923766,-12.64585209,3.080743074,-6.512513161,-2.272756815,-2.90080595,1
13.2,13.2,0.461853266,0.005967899,-534.6777954,134.7206726,-9.539219856,45.4172554,-14.538764,31.61391068,-22.96813583,9.524370193,-10.62475109,-0.047361605,-2.690578938,-12.45528126,0.939692914,-15.85863876,2.042671442,-12.91877556,3.492169857,-6.933212757,0.324467301,-2.007273436,1
13.3,13.3,0.341347158,0.007482708,-512.7349243,148.7704163,-5.412595749,36.84117508,-18.46760368,25.75688362,-25.94263458,9.358185768,-15.94013786,4.720972061,-6.020395279,-8.768367767,-1.452805638,-15.51162243,3.439127445,-14.2082777,3.2518332,-9.31432724,0.966421425,-7.143947124,1
13.5,13.5,0.404645205,0.03114189,-476.0322266,95.49445343,-6.211575985,20.46090698,-7.535551548,6.416592598,-21.08940887,-0.512378871,-11.08136463,0.108617924,-4.763841152,-5.454887867,-0.30962953,-8.640922546,1.823325396,-9.904883385,0.612308025,-5.677701473,-2.086962938,-4.249106407,0
13.6,13.6,0.387217879,0.021958366,-470.7493591,132.3014069,0.354343534,30.41127205,-7.062451839,6.644179344,-23.68708611,-2.890348911,-13.93681145,-1.881417394,-6.749907017,-5.896334171,-0.36834985,-11.13037968,0.666060507,-11.20705605,1.05090332,-6.765879154,-2.720273733,-4.510535717,1
13.7,13.7,0.418334901,0.009520813,-474.6184692,151.2145233,-21.85201454,40.20945358,-24.00096512,18.5158596,-31.65696526,8.946783066,-12.34874725,6.812430382,-5.859896183,-8.985088348,1.430517554,-13.77897072,0.902512133,-17.71675301,4.388663769,-9.876088142,0.816843033,-6.411484718,1
13.8,13.8,0.29428795,0.024379918,-481.9469604,132.8905182,-3.179870844,28.18779945,-15.67906094,9.91809845,-23.09221649,1.552477956,-14.05113316,1.914918184,-6.018362045,-7.892847061,0.032184869,-13.26453876,0.712491214,-12.90291023,-0.25108546,-8.473752975,-2.619151592,-5.724062443,1
13.9,13.9,0.356155902,0.023934882,-454.2986145,141.7660065,-4.72176218,26.04034615,-14.86760616,9.070563316,-23.39532089,-7.014307499,-13.04859352,1.872957826,-5.181986332,-5.289988518,-0.889738441,-11.09435177,1.119622827,-14.53812218,-0.559325397,-7.988342285,-4.832013607,-5.384043694,1
13.12,13.12,0.365358084,0.00698636,-537.5097046,93.04214478,-0.003664913,19.48619843,-6.448097229,17.62233734,-14.95593929,6.408643246,-9.118899345,5.419331551,-5.361721516,-9.967992783,-1.121316791,-12.80226326,2.135758638,-11.08272648,1.286143303,-5.523312092,-1.346951127,-2.112427235,1
13.13,13.13,0.361172825,0.024614727,-473.8155823,132.5834808,-9.860336304,32.0772171,-17.80727005,13.12053394,-22.17707825,0.712139904,-15.83415508,1.806671262,-6.914206982,-10.15221882,1.071037769,-10.28326797,3.19922328,-13.50588036,2.36285615,-7.17002821,-3.370051384,-6.36537981,1
13.14,13.14,0.333165079,0.009358921,-518.6895752,124.7677917,-7.061699867,35.59792709,-25.7816391,22.83575821,-24.63382721,7.273366928,-16.48577309,2.556937695,-8.170552254,-8.422289848,3.302621841,-15.43006325,4.772473335,-13.93548584,2.306017876,-9.47522068,-2.607860804,-7.093243599,0
13.15,13.15,0.307934552,0.008190037,-549.076416,123.9971924,2.206173182,32.74039078,-20.64138985,21.77121353,-24.19457817,10.31830597,-16.23413849,7.217051983,-6.036751747,-8.988926888,2.144910574,-15.6770916,3.321233273,-15.81501961,2.51838398,-9.04182148,-2.15463686,-7.560051441,1
13.16,13.16,0.34402442,0.023085574,-519.0108643,91.57455444,-1.565969825,21.32703209,-5.390305042,9.697956085,-21.09368896,2.289403915,-8.482313156,1.901220918,-6.325071335,-6.644715309,3.031930208,-8.95996666,1.20558095,-11.4289875,1.174789548,-5.42323494,-3.208456278,-3.647009134,1
13.17,13.17,0.348284543,0.023297241,-436.0141907,140.4772491,-17.20061493,30.90813255,-19.24723053,13.85052013,-26.7629528,0.522643209,-12.22149181,2.185210466,-6.985042572,-9.132602692,0.851175964,-13.87565517,2.102945566,-14.97358608,0.272395968,-6.970184803,-3.426238537,-5.667048931,1
13.18,13.18,0.357192963,0.030327849,-443.3419495,127.3014145,3.202246189,22.86784172,-5.633920193,4.209487915,-20.43202209,-6.808347702,-9.365560532,1.527142406,-6.795031071,-7.993938446,-1.069247603,-9.966373444,-0.106496625,-12.94539833,-3.510084391,-4.879051208,-4.837232113,-4.906000137,1
13.19,13.19,0.349631011,0.017167676,-449.6849976,150.3381958,-13.15022469,31.60997581,-20.12703896,19.97311592,-22.29540634,-3.756176233,-19.35872841,6.294508457,-5.09541893,-11.491045,-1.973131657,-15.38724422,2.993286848,-14.11864758,0.915620327,-7.780845642,-1.783269644,-7.182034016,1
13.2,13.2,0.427194238,0.167908475,-445.8377075,113.4363251,12.60153484,19.96099472,4.100688934,0.522613227,-10.9598074,-10.11392117,-10.16687298,-5.243597507,-3.018640757,-6.310941219,-6.560436726,-8.899589539,-2.334342003,-5.975661755,-2.256093502,-1.029252529,-3.969575405,-2.627454281,1
13.22,13.22,0.366969049,0.016556753,-476.612854,131.7950592,-17.31303978,37.93934631,-22.34934044,17.85764885,-27.8394146,3.263493538,-16.62853241,1.461838722,-5.275441647,-5.956427097,0.971495509,-13.68529415,5.663369656,-15.2923584,1.699371696,-8.971410751,-2.577571392,-5.632256508,1
13.23,13.23,0.336640835,0.02391207,-453.7236938,144.5846863,-8.112545967,41.70029068,-24.63809776,9.969129562,-19.148386,-2.64572978,-19.7734375,-2.633559704,-7.144440651,-4.754161835,-2.640091896,-14.18992901,5.334692955,-14.82996273,1.048627734,-8.397948265,-3.442272902,-5.148756027,1
13.24,13.24,0.361738592,0.038015995,-416.0890198,143.3221588,-18.73087311,23.68359756,-23.86030769,7.625906467,-24.84832191,-5.308813572,-16.04751778,-0.76586467,-5.29588604,-5.126703262,0.319799036,-12.5555048,3.084943295,-13.20055389,-0.181480944,-7.981137753,-3.693133831,-4.637269974,1
13.25,13.25,0.352557719,0.00707168,-574.600769,98.0827179,4.619960308,37.19009781,-11.90484333,22.15740013,-23.58106422,9.220747948,-17.97742653,2.649918556,-7.254673481,-8.646688461,3.369984865,-13.63416862,3.784784079,-13.50216293,2.3936553,-8.79794693,-1.569463253,-8.863293648,1
13.26,13.26,0.357075244,0.017210564,-460.0401001,145.1177673,-6.536385536,29.6787262,-19.10083389,15.57971191,-25.85237503,-2.098436356,-15.15952396,1.869459391,-7.522668839,-9.582280159,1.182256699,-11.64437103,3.340530157,-14.31517982,0.440628976,-7.507481098,-3.760403156,-7.440297604,1
13.27,13.27,0.429510474,0.006767554,-542.227478,110.4351654,2.673689842,25.11019516,-14.63258457,20.94028473,-18.32294655,10.42039013,-15.43150997,2.993692398,-4.893317223,-8.447626114,1.676315188,-13.06967831,3.177720547,-11.49979973,2.633996725,-9.101472855,-1.74351263,-6.239321709,1
13.29,13.29,0.404312491,0.011231604,-481.2834473,134.8674622,-15.4561615,39.99482346,-25.87102509,21.23455048,-26.89954758,5.216895103,-18.27541924,2.125167847,-6.962892056,-8.839907646,1.569760442,-14.60375214,4.193508625,-15.01549911,3.198300838,-10.55644131,-0.975536227,-5.846725464,1
13.31,13.31,0.28969422,0.044558834,-456.2326355,136.596405,-1.587999225,23.59179688,-19.86446762,16.60024071,-17.75310516,-1.321641445,-15.36189365,0.078881972,-6.664113998,-10.49313545,-0.296464622,-12.62710571,2.56921339,-10.48903465,-1.379900813,-8.47711277,-4.05655098,-8.374545097,0
13.32,13.32,0.397336513,0.024974992,-460.256012,130.7140503,-4.049092293,25.38737679,-12.06007099,12.56383896,-20.16150665,-2.894070864,-11.34394932,3.360237122,-6.051341534,-8.347369194,1.451433182,-11.23169899,0.869197607,-10.67990112,-0.108100027,-8.222026825,-3.851747513,-6.121604443,1
13.33,13.33,0.365940034,0.009003318,-500.0327148,142.3368225,-9.067035675,37.04771423,-23.38814735,28.0610466,-23.4492569,6.587257862,-15.41433334,7.710972786,-6.552952766,-11.02675629,-0.095177747,-15.38203621,3.746460915,-15.76275158,1.845092058,-11.00555897,0.025604939,-7.810642242,1
13.35,13.35,0.391919345,0.017081857,-463.1004944,135.2417297,-0.325568676,31.44920921,-14.91331959,12.77405453,-24.51921082,-2.998655319,-14.21847248,0.225877836,-7.240664005,-7.585102081,1.103261113,-11.99439716,2.953039408,-12.69454193,-0.515989482,-7.546733856,-4.529959202,-6.971734524,1
13.36,13.36,0.378884971,0.014677772,-475.3640137,139.3591614,-12.96886349,41.35612488,-18.83508682,20.57622719,-29.12554359,3.764489174,-16.48313713,0.048324071,-7.116172791,-8.419326782,2.436435938,-12.16949272,3.202706099,-13.95685291,2.194164038,-9.996273041,-2.433683634,-9.336513519,1
14.7,14.7,0.402146727,0.212560083,-366.1622009,142.2041982,-13.79936679,25.02796491,2.534667671,8.169887939,-13.00691064,-4.204415401,-30.22060394,-9.860755604,-2.087001324,-5.982212543,-5.274581591,-3.838952303,-1.662332778,-10.17407226,-2.17699941,-6.891009172,-1.784107625,-3.442304691,1
14.13,14.13,0.418501854,0.170599461,-382.8738098,132.7710266,-4.953028202,25.72015381,2.888324022,11.41548824,-12.43907642,-6.319958687,-26.86770248,-7.332823753,-4.273563385,-6.722918987,-5.439892769,-4.15014267,-2.430989027,-10.01683044,-3.243444681,-5.943535328,-1.579812288,-4.865439892,1
14.16,14.16,0.373853236,0.25380978,-355.4219055,160.1238861,-23.24532318,28.85056686,3.87836957,2.859735727,-11.94979954,-1.923743486,-36.23976135,-13.4702673,2.356864452,-3.963775158,-5.764364243,-5.435394764,-0.194896951,-9.977538109,-2.061026335,-9.657886505,-2.964529037,-2.02554965,1
14.18,14.18,0.407115459,0.285729051,-349.0186462,137.986969,-13.8267765,25.68567276,3.963710308,5.61994791,-12.51276398,-6.336696625,-29.61654282,-8.230312347,-2.956457376,-9.840762138,-5.936030388,-1.285736322,-3.120717764,-9.237716675,-2.961946726,-7.273185253,-1.058941483,-3.081371069,1
14.26,14.26,0.427112848,0.08699277,-407.2570496,137.6040039,-9.523706436,29.95707703,0.05040526,9.761126518,-9.889793396,-3.005660057,-24.89148331,-9.63144207,-4.730732441,-6.552117348,-6.829184055,-3.260527372,-2.014964581,-9.880544662,-1.279703259,-5.171998501,-1.463237286,-3.769418955,0
14.27,14.27,0.41408509,0.213271007,-360.1908875,133.7176819,-13.19974899,20.51317406,0.83730942,10.23443985,-14.63185596,-4.369544029,-27.55434799,-8.779175758,-4.344305038,-7.259943485,-4.619487762,-1.931319475,-2.361112356,-10.52784824,-1.226527214,-5.071605682,-0.807981551,-3.43592453,1
15.1,15.1,0.493355155,0.062245507,-354.2827148,95.46617889,16.45598602,42.60315704,19.81024933,14.77023983,1.287348628,0.541805804,-4.670530319,5.597031116,-10.09969425,8.835603714,2.620170116,3.761766672,-2.322911739,5.857663155,-11.07502747,1.605738044,-5.703482151,6.290134907,1
15.3,15.3,0.568884432,0.033612113,-415.9030151,105.8974075,24.21374702,36.96138763,25.88306427,21.25504494,12.45152855,6.893690586,-8.562875748,8.57407093,0.540867865,8.968894958,-0.609467268,1.195990086,-2.840349197,6.478838444,-8.937217712,2.00854516,-6.259849072,4.731231213,0
15.4,15.4,0.499971211,0.044642687,-400.3788452,118.6403427,24.67835808,35.54948425,17.30368233,14.50450325,11.97513866,1.296275496,-9.474333763,3.590623856,0.114253074,14.16030216,2.652190924,-0.377092361,0.531323433,4.260807514,-12.97290516,1.979235768,-5.633514881,1.276361108,0
15.5,15.5,0.535138607,0.037141725,-419.3227844,117.3006134,24.52700615,35.63297272,22.96936798,20.17671776,10.23804474,3.336986542,-7.079426289,4.996155262,-2.878287554,7.902985573,0.521896243,2.451687813,-0.976239622,3.785913229,-8.556588173,2.523339987,-6.256979465,3.98427248,1
15.6,15.6,0.487329294,0.080552098,-377.7373657,136.1025085,17.85762787,27.50123532,14.27727731,13.15134557,10.60311953,1.1992686,-10.52012444,2.983201186,-5.337985833,8.913443247,4.775144418,3.900553544,-0.692513962,4.185134411,-9.844042779,2.677864869,-6.527564684,2.787338416,0
15.7,15.7,0.490904321,0.066491148,-393.3062642,131.1745733,25.7208341,29.51310984,16.72424221,14.39760462,10.14513747,1.957498843,-11.34876792,0.646122932,-4.430848678,7.681389491,3.60562255,3.489852985,-0.370472868,3.007639329,-8.974086604,1.871930957,-5.729340712,2.532594761,0
15.9,15.9,0.497173011,0.090466534,-413.1054992,127.3314082,18.4677604,27.83556112,13.98744456,9.833938816,3.636934913,-3.926975888,-9.513300578,2.633522034,-2.821631352,4.533077716,-1.430315972,-0.512970209,-1.211730162,1.081486543,-9.533340931,0.002996902,-5.290733337,2.228999615,1
15.1,15.1,0.418328206,0.027291838,-443.0573527,132.1825079,-0.493006706,37.63837814,-10.70526441,15.38368066,-12.27149328,0.931185499,-15.15045548,0.513138851,-5.708001534,-2.099788507,1.077745954,-8.688783409,3.58116134,-8.773387192,-0.33171626,-5.569871665,-3.110281825,-2.785865466,1
15.11,15.11,0.486228555,0.064553045,-382.6908264,138.0797882,17.52507401,26.4132328,14.96063995,14.12849903,10.54336166,0.989293218,-9.981690407,4.40841198,-5.342393398,8.632683754,4.927907467,3.721096039,-1.517566681,3.689855814,-9.647104263,3.008281946,-6.747896671,2.59611392,0
