filename,folder #,mean_SCL,AUC_Phasic,min_peak_amplitude,max_peak_amplitude,mean_phasic_peak,sum_phasic_peak_amplitude,mean_BVPpeaks_ampl,min_BVPpeaks_ampl,max_BVPpeaks_ampl,sum_peak_ampl,HR_mean_difference,HR_variance_difference,chroma_stft,mel,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Label
12.19,12.19,1.496276284,1.860112765,0.020366579,0.081160594,0.050763587,0.101527174,0.479156921,0.013698158,3.477474841,5.27072613,1.526620349,114.5076812,0.404075354,0.12022911,-436.4877014,161.3204651,10.65014076,20.55984688,-28.02629471,1.907021284,-16.47748184,6.478312016,-14.31491566,-6.200489521,1.432555437,-6.719156742,5.547852516,-11.53255653,-4.681343079,-15.48087597,-3.579353333,-6.84414053,-4.361295223,-1.757387161,0
12.2,12.2,1.377716256,2.386052977,0.025490334,0.172567765,0.09902905,0.198058099,0.486989795,-0.007076192,2.008866767,3.895918362,2.474120349,114.0774741,0.424147278,0.026435055,-484.1989441,156.5507965,5.575919628,43.87217712,-10.97224712,15.1575098,-24.12446785,-1.261844397,-14.28040695,-6.21574831,-1.769913554,-2.986066103,3.482272863,-16.16993332,-1.918079376,-12.22217178,-1.25423193,-10.87144184,-5.320585728,-2.327476263,1
12.21,12.21,1.538104597,1.047258421,0.01877232,0.021685416,0.020228868,0.040457736,0.201969171,0.085577411,0.383343099,2.019691708,5.036342571,113.8850082,0.361671716,0.277727008,-397.1332092,137.1759949,14.54678822,25.25849533,-14.92352581,-1.411892653,-14.22005272,-5.596295834,-18.68208885,-11.34043694,-2.39568615,-5.492350101,2.35842514,-8.955271721,-1.890559793,-10.66534233,-3.948695421,-3.469894409,-4.615366459,-2.131346464,0
12.25,12.25,0.764486171,3.115349146,0,0,0,0,0.138749094,0.064387573,0.2809948,1.803738221,-0.174341189,114.3676552,0.374823689,0.085645914,-437.3496704,133.8124542,7.703065872,39.22341156,-13.23890495,11.25622082,-26.50194168,0.375209332,-21.27813721,-3.357477188,-3.958256721,-10.4311409,0.231486514,-10.69557381,1.130865812,-13.17893696,2.330577135,-7.340972424,-1.367660522,-3.926128626,1
12.31,12.31,-19.46209352,481.1528754,0.401801263,1.825089447,0.847743457,4.238717286,3.527575649,1.569281513,5.168783951,28.22060519,4.600787016,113.2049577,0.418263048,0.090248898,-434.8412781,139.0964508,12.5511713,22.10581207,-10.64795589,8.525985718,-23.56138229,-8.782641411,-17.64020157,0.135954797,-1.244246483,-7.876328945,0.413820356,-7.211158276,0.269711047,-10.51005936,-0.824811459,-9.807608604,-4.646035194,-3.786959648,0
12.32,12.32,-4.88238073,138.6872983,0.059713017,0.387389706,0.197388531,1.776496778,2.933108381,0.008019836,11.50551479,87.99325142,3.621977492,114.3006926,0.405566394,0.110597052,-414.759491,134.6476898,17.4545784,23.46609306,-4.538290024,6.493210793,-18.07034683,-7.751354218,-19.52087784,-4.225317955,-3.805344105,-7.32543993,0.606123686,-10.09627724,-2.322516918,-10.82761669,-3.186762094,-6.960329056,-3.751403093,-3.040541172,0
12.35,12.35,-15.34150511,937.1343508,0.251100847,2.479614278,0.908806652,7.270453213,1.040897831,-0.068014286,5.731353359,63.49476771,0.458430694,104.6887268,0.430669248,0.136799797,-411.4355469,119.5739517,8.477586746,27.14069748,-9.837957382,9.255270958,-16.79879189,-3.757184982,-16.86083794,-6.521701336,-5.925486565,-6.926314831,-0.097059846,-10.05212498,-0.655233026,-10.96881771,-1.488925934,-6.436114311,-2.504119635,-3.639830112,1
12.36,12.36,-5.741863151,674.9111826,0.093839594,0.860530982,0.324852968,7.146765286,1.709079289,-0.046685953,8.805541725,191.4168803,-4.389243287,104.1851774,0.387553155,0.183290184,-410.1280518,120.7546234,17.30386734,27.39904022,-3.597269535,6.21451807,-19.50849724,-10.72889423,-18.66212273,-5.269892216,-5.579824448,-9.216254234,-1.340240717,-6.169779778,0.440739542,-8.995164871,-0.524249792,-6.442606926,-3.436629295,-2.723507166,1
12.37,12.37,-9.045617974,270.6689888,0.123154521,0.546243868,0.393509656,2.361057937,1.655001397,0.10316636,4.30734089,51.3050433,-5.118067151,113.2895173,0.465339959,0.05669684,-454.0845947,132.6797333,20.09599113,23.7713871,-1.1959548,6.106556416,-14.15381336,-5.485731125,-12.66210842,-7.040988445,-4.000062943,-10.7373991,-2.166148901,-8.285822868,-2.556528091,-9.019443512,-3.638039589,-5.604268551,-5.832798958,-2.430143356,0
13.1,13.1,-0.12546797,-0.007685128,0,0,0,0,0.622862176,0.087522323,1.287078508,4.360035229,-2.577548154,25.92717676,0.473576218,0.006297569,-514.0255737,139.9284515,-11.31876373,56.9084816,-16.02697182,21.30956841,-22.78490829,11.75166225,-11.97451305,-1.880164623,-5.008181572,-10.50838947,4.62660408,-15.94528198,1.911923766,-12.64585209,3.080743074,-6.512513161,-2.272756815,-2.90080595,1
13.2,13.2,-0.197080149,0.130182357,0.001837713,0.00835583,0.005979367,0.017938101,0.508756465,0.147993777,1.731975632,14.24518102,-1.156048154,25.91805019,0.461853266,0.005967899,-534.6777954,134.7206726,-9.539219856,45.4172554,-14.538764,31.61391068,-22.96813583,9.524370193,-10.62475109,-0.047361605,-2.690578938,-12.45528126,0.939692914,-15.85863876,2.042671442,-12.91877556,3.492169857,-6.933212757,0.324467301,-2.007273436,1
13.3,13.3,-0.202286746,-0.004547043,0,0,0,0,0.523729247,0.222503247,0.916690854,3.142375481,-1.485048154,26.0180351,0.341347158,0.007482708,-512.7349243,148.7704163,-5.412595749,36.84117508,-18.46760368,25.75688362,-25.94263458,9.358185768,-15.94013786,4.720972061,-6.020395279,-8.768367767,-1.452805638,-15.51162243,3.439127445,-14.2082777,3.2518332,-9.31432724,0.966421425,-7.143947124,1
13.5,13.5,-0.176239431,1.378396543,0.009808939,0.036722149,0.018473735,0.092368674,0.960182515,0.089527754,3.811761703,41.28784812,-4.818381487,24.74299891,0.404645205,0.03114189,-476.0322266,95.49445343,-6.211575985,20.46090698,-7.535551548,6.416592598,-21.08940887,-0.512378871,-11.08136463,0.108617924,-4.763841152,-5.454887867,-0.30962953,-8.640922546,1.823325396,-9.904883385,0.612308025,-5.677701473,-2.086962938,-4.249106407,0
13.6,13.6,-0.108688744,0.258760437,0.000857781,0.000884785,0.000871283,0.001742566,0.633003106,0.117295258,3.025015748,27.21913355,-6.952472397,25.96181407,0.387217879,0.021958366,-470.7493591,132.3014069,0.354343534,30.41127205,-7.062451839,6.644179344,-23.68708611,-2.890348911,-13.93681145,-1.881417394,-6.749907017,-5.896334171,-0.36834985,-11.13037968,0.666060507,-11.20705605,1.05090332,-6.765879154,-2.720273733,-4.510535717,1
13.7,13.7,-0.172467511,2.950676518,0.008488305,0.008488305,0.008488305,0.008488305,1.15326953,-0.760466405,5.427521924,77.26905849,-2.123381487,16.04087915,0.418334901,0.009520813,-474.6184692,151.2145233,-21.85201454,40.20945358,-24.00096512,18.5158596,-31.65696526,8.946783066,-12.34874725,6.812430382,-5.859896183,-8.985088348,1.430517554,-13.77897072,0.902512133,-17.71675301,4.388663769,-9.876088142,0.816843033,-6.411484718,1
13.8,13.8,-0.36493034,1.193424556,0.007397042,0.021292503,0.013269127,0.053076508,1.179802649,0.154472861,5.824751499,49.55171124,4.559069493,25.53308438,0.29428795,0.024379918,-481.9469604,132.8905182,-3.179870844,28.18779945,-15.67906094,9.91809845,-23.09221649,1.552477956,-14.05113316,1.914918184,-6.018362045,-7.892847061,0.032184869,-13.26453876,0.712491214,-12.90291023,-0.25108546,-8.473752975,-2.619151592,-5.724062443,1
13.9,13.9,-0.384056001,0.097006441,0.001006454,0.003930609,0.002085807,0.00625742,0.51738779,0.209390814,2.892657311,17.59118487,3.227951846,24.9780101,0.356155902,0.023934882,-454.2986145,141.7660065,-4.72176218,26.04034615,-14.86760616,9.070563316,-23.39532089,-7.014307499,-13.04859352,1.872957826,-5.181986332,-5.289988518,-0.889738441,-11.09435177,1.119622827,-14.53812218,-0.559325397,-7.988342285,-4.832013607,-5.384043694,1
13.12,13.12,-0.77990828,1.22982274,0.008321173,0.008321173,0.008321173,0.008321173,2.939759226,1.46417348,4.569660306,8.819277677,-5.044492599,25.87359915,0.365358084,0.00698636,-537.5097046,93.04214478,-0.003664913,19.48619843,-6.448097229,17.62233734,-14.95593929,6.408643246,-9.118899345,5.419331551,-5.361721516,-9.967992783,-1.121316791,-12.80226326,2.135758638,-11.08272648,1.286143303,-5.523312092,-1.346951127,-2.112427235,1
13.13,13.13,-0.649394174,0.410900627,0.004036617,0.025323266,0.013332381,0.039997143,0.77854752,-0.081705189,4.69677377,40.48447104,-3.601073795,25.86534495,0.361172825,0.024614727,-473.8155823,132.5834808,-9.860336304,32.0772171,-17.80727005,13.12053394,-22.17707825,0.712139904,-15.83415508,1.806671262,-6.914206982,-10.15221882,1.071037769,-10.28326797,3.19922328,-13.50588036,2.36285615,-7.17002821,-3.370051384,-6.36537981,1
13.14,13.14,-0.599300431,0.129613753,0.004386729,0.00753737,0.00596205,0.0119241,0.697243426,-0.311866947,2.166999866,7.669677686,-1.040048154,25.59635176,0.333165079,0.009358921,-518.6895752,124.7677917,-7.061699867,35.59792709,-25.7816391,22.83575821,-24.63382721,7.273366928,-16.48577309,2.556937695,-8.170552254,-8.422289848,3.302621841,-15.43006325,4.772473335,-13.93548584,2.306017876,-9.47522068,-2.607860804,-7.093243599,0
13.15,13.15,-0.682332998,4.41237964,0.004823476,0.010512448,0.00756363,0.02269089,1.380509245,-0.330070088,4.629051912,40.0347681,0.471490307,25.27969223,0.307934552,0.008190037,-549.076416,123.9971924,2.206173182,32.74039078,-20.64138985,21.77121353,-24.19457817,10.31830597,-16.23413849,7.217051983,-6.036751747,-8.988926888,2.144910574,-15.6770916,3.321233273,-15.81501961,2.51838398,-9.04182148,-2.15463686,-7.560051441,1
13.16,13.16,-0.6627599,0.677809482,0,0,0,0,0.655621464,-0.184907747,2.365846049,29.50296589,2.798840735,23.05880303,0.34402442,0.023085574,-519.0108643,91.57455444,-1.565969825,21.32703209,-5.390305042,9.697956085,-21.09368896,2.289403915,-8.482313156,1.901220918,-6.325071335,-6.644715309,3.031930208,-8.95996666,1.20558095,-11.4289875,1.174789548,-5.42323494,-3.208456278,-3.647009134,1
13.17,13.17,-0.725305677,0.942266016,0,0,0,0,0.884901469,0.192884576,3.563396803,12.38862056,-1.508509693,25.94168766,0.348284543,0.023297241,-436.0141907,140.4772491,-17.20061493,30.90813255,-19.24723053,13.85052013,-26.7629528,0.522643209,-12.22149181,2.185210466,-6.985042572,-9.132602692,0.851175964,-13.87565517,2.102945566,-14.97358608,0.272395968,-6.970184803,-3.426238537,-5.667048931,1
13.18,13.18,-1.923212711,51.80961458,0.071688628,0.358446211,0.155876972,0.623507889,5.606714885,4.16965398,8.489814854,28.03357442,1.070428036,21.32957761,0.357192963,0.030327849,-443.3419495,127.3014145,3.202246189,22.86784172,-5.633920193,4.209487915,-20.43202209,-6.808347702,-9.365560532,1.527142406,-6.795031071,-7.993938446,-1.069247603,-9.966373444,-0.106496625,-12.94539833,-3.510084391,-4.879051208,-4.837232113,-4.906000137,1
13.19,13.19,-0.887932398,-0.022118804,0,0,0,0,0.575304815,0.389262536,0.962507236,4.027133705,5.909951846,26.00780176,0.349631011,0.017167676,-449.6849976,150.3381958,-13.15022469,31.60997581,-20.12703896,19.97311592,-22.29540634,-3.756176233,-19.35872841,6.294508457,-5.09541893,-11.491045,-1.973131657,-15.38724422,2.993286848,-14.11864758,0.915620327,-7.780845642,-1.783269644,-7.182034016,1
13.2,13.2,-0.866051835,0.354819865,0,0,0,0,1.177126904,0.428291306,3.534549452,14.12552285,6.698951846,26.00516954,0.427194238,0.167908475,-445.8377075,113.4363251,12.60153484,19.96099472,4.100688934,0.522613227,-10.9598074,-10.11392117,-10.16687298,-5.243597507,-3.018640757,-6.310941219,-6.560436726,-8.899589539,-2.334342003,-5.975661755,-2.256093502,-1.029252529,-3.969575405,-2.627454281,1
13.22,13.22,-1.083868462,1.919627189,0.003537926,0.00783223,0.005685078,0.011370156,1.12864947,-0.620549036,6.124177754,32.73083462,3.902644154,23.8108373,0.366969049,0.016556753,-476.612854,131.7950592,-17.31303978,37.93934631,-22.34934044,17.85764885,-27.8394146,3.263493538,-16.62853241,1.461838722,-5.275441647,-5.956427097,0.971495509,-13.68529415,5.663369656,-15.2923584,1.699371696,-8.971410751,-2.577571392,-5.632256508,1
13.23,13.23,-1.038422004,0.808120776,0,0,0,0,1.062873711,0.102485923,3.36100255,27.63471648,1.519951846,26.00699224,0.336640835,0.02391207,-453.7236938,144.5846863,-8.112545967,41.70029068,-24.63809776,9.969129562,-19.148386,-2.64572978,-19.7734375,-2.633559704,-7.144440651,-4.754161835,-2.640091896,-14.18992901,5.334692955,-14.82996273,1.048627734,-8.397948265,-3.442272902,-5.148756027,1
13.24,13.24,-0.907155105,0.021929514,0.00204648,0.002117783,0.002082132,0.004164264,0.329219593,0.080734711,0.628680129,5.925952682,0.730666132,25.81041001,0.361738592,0.038015995,-416.0890198,143.3221588,-18.73087311,23.68359756,-23.86030769,7.625906467,-24.84832191,-5.308813572,-16.04751778,-0.76586467,-5.29588604,-5.126703262,0.319799036,-12.5555048,3.084943295,-13.20055389,-0.181480944,-7.981137753,-3.693133831,-4.637269974,1
13.25,13.25,-0.898680616,0.235650275,0,0,0,0,1.270726533,0.516838792,4.065371575,16.51944493,-0.550957245,25.99135267,0.352557719,0.00707168,-574.600769,98.0827179,4.619960308,37.19009781,-11.90484333,22.15740013,-23.58106422,9.220747948,-17.97742653,2.649918556,-7.254673481,-8.646688461,3.369984865,-13.63416862,3.784784079,-13.50216293,2.3936553,-8.79794693,-1.569463253,-8.863293648,1
13.26,13.26,-0.847941117,1.852740914,0,0,0,0,0.914438601,0.01563534,4.13417328,50.29412303,-1.091381487,25.58902631,0.357075244,0.017210564,-460.0401001,145.1177673,-6.536385536,29.6787262,-19.10083389,15.57971191,-25.85237503,-2.098436356,-15.15952396,1.869459391,-7.522668839,-9.582280159,1.182256699,-11.64437103,3.340530157,-14.31517982,0.440628976,-7.507481098,-3.760403156,-7.440297604,1
13.27,13.27,-0.88914926,2.235032938,0.006193777,0.03870064,0.024123842,0.072371525,0.624977795,0.143520123,3.866216864,40.62355667,3.436874923,23.18236828,0.429510474,0.006767554,-542.227478,110.4351654,2.673689842,25.11019516,-14.63258457,20.94028473,-18.32294655,10.42039013,-15.43150997,2.993692398,-4.893317223,-8.447626114,1.676315188,-13.06967831,3.177720547,-11.49979973,2.633996725,-9.101472855,-1.74351263,-6.239321709,1
13.29,13.29,-0.993854401,0.341009565,0.007215012,0.016819349,0.012017181,0.024034361,0.950640341,0.250425015,5.846502711,25.66728922,2.520368513,20.08222368,0.404312491,0.011231604,-481.2834473,134.8674622,-15.4561615,39.99482346,-25.87102509,21.23455048,-26.89954758,5.216895103,-18.27541924,2.125167847,-6.962892056,-8.839907646,1.569760442,-14.60375214,4.193508625,-15.01549911,3.198300838,-10.55644131,-0.975536227,-5.846725464,1
13.31,13.31,-1.008604516,2.101256292,0.002770239,0.018687547,0.009818366,0.09818366,1.180630799,-0.029101195,5.070400966,64.93469393,-6.554006487,-7.57756734,0.28969422,0.044558834,-456.2326355,136.596405,-1.587999225,23.59179688,-19.86446762,16.60024071,-17.75310516,-1.321641445,-15.36189365,0.078881972,-6.664113998,-10.49313545,-0.296464622,-12.62710571,2.56921339,-10.48903465,-1.379900813,-8.47711277,-4.05655098,-8.374545097,0
13.32,13.32,-0.965513844,0.445155585,0.038118507,0.038118507,0.038118507,0.038118507,0.717411262,0.158946515,2.186437119,15.06563651,-14.28615927,25.93575307,0.397336513,0.024974992,-460.256012,130.7140503,-4.049092293,25.38737679,-12.06007099,12.56383896,-20.16150665,-2.894070864,-11.34394932,3.360237122,-6.051341534,-8.347369194,1.451433182,-11.23169899,0.869197607,-10.67990112,-0.108100027,-8.222026825,-3.851747513,-6.121604443,1
13.33,13.33,-0.940990817,11.68449344,0.016826746,0.130674978,0.039275519,0.392755191,1.121371519,0.072250196,4.372511025,94.19520757,-6.562333868,16.19672301,0.365940034,0.009003318,-500.0327148,142.3368225,-9.067035675,37.04771423,-23.38814735,28.0610466,-23.4492569,6.587257862,-15.41433334,7.710972786,-6.552952766,-11.02675629,-0.095177747,-15.38203621,3.746460915,-15.76275158,1.845092058,-11.00555897,0.025604939,-7.810642242,1
13.35,13.35,-0.985115232,6.863778424,0.02997214,0.065876173,0.049867287,0.14960186,0.678198845,0.052041623,3.783994198,38.65733415,5.458523274,25.56194532,0.391919345,0.017081857,-463.1004944,135.2417297,-0.325568676,31.44920921,-14.91331959,12.77405453,-24.51921082,-2.998655319,-14.21847248,0.225877836,-7.240664005,-7.585102081,1.103261113,-11.99439716,2.953039408,-12.69454193,-0.515989482,-7.546733856,-4.529959202,-6.971734524,1
13.36,13.36,-0.909650725,5.573506411,0.029341901,0.120137748,0.068299517,0.20489855,0.573394108,0.096778158,5.184710525,32.68346413,3.878523274,17.94212581,0.378884971,0.014677772,-475.3640137,139.3591614,-12.96886349,41.35612488,-18.83508682,20.57622719,-29.12554359,3.764489174,-16.48313713,0.048324071,-7.116172791,-8.419326782,2.436435938,-12.16949272,3.202706099,-13.95685291,2.194164038,-9.996273041,-2.433683634,-9.336513519,1
14.7,14.7,-0.282139557,0.460770696,0.019436345,0.030335022,0.024885684,0.049771367,3.617176388,2.167720405,5.099970666,18.08588194,1.20170658,277.1306677,0.402146727,0.212560083,-366.1622009,142.2041982,-13.79936679,25.02796491,2.534667671,8.169887939,-13.00691064,-4.204415401,-30.22060394,-9.860755604,-2.087001324,-5.982212543,-5.274581591,-3.838952303,-1.662332778,-10.17407226,-2.17699941,-6.891009172,-1.784107625,-3.442304691,1
14.13,14.13,-0.724569727,5.775195861,0.016472866,0.042030592,0.028415281,0.170491685,2.011119223,0.16432718,8.855641151,60.3335767,-3.496210087,276.6743929,0.418501854,0.170599461,-382.8738098,132.7710266,-4.953028202,25.72015381,2.888324022,11.41548824,-12.43907642,-6.319958687,-26.86770248,-7.332823753,-4.273563385,-6.722918987,-5.439892769,-4.15014267,-2.430989027,-10.01683044,-3.243444681,-5.943535328,-1.579812288,-4.865439892,1
14.16,14.16,-0.693571923,1.861607657,0.007699593,0.023284427,0.015566255,0.062265018,4.600629635,1.295990609,9.062668769,50.60692598,4.38445658,274.1016085,0.373853236,0.25380978,-355.4219055,160.1238861,-23.24532318,28.85056686,3.87836957,2.859735727,-11.94979954,-1.923743486,-36.23976135,-13.4702673,2.356864452,-3.963775158,-5.764364243,-5.435394764,-0.194896951,-9.977538109,-2.061026335,-9.657886505,-2.964529037,-2.02554965,1
14.18,14.18,-0.542346425,0.872082668,0.000946848,0.001694245,0.001264359,0.003793076,1.121682971,0.158980295,5.029616921,52.71909962,-33.94281265,263.1081807,0.407115459,0.285729051,-349.0186462,137.986969,-13.8267765,25.68567276,3.963710308,5.61994791,-12.51276398,-6.336696625,-29.61654282,-8.230312347,-2.956457376,-9.840762138,-5.936030388,-1.285736322,-3.120717764,-9.237716675,-2.961946726,-7.273185253,-1.058941483,-3.081371069,1
14.26,14.26,-0.990043306,3.694831235,0.003843955,0.022514902,0.011815198,0.10633678,2.034118644,0.319574442,4.470445361,81.36474577,-21.82287675,267.6129544,0.427112848,0.08699277,-407.2570496,137.6040039,-9.523706436,29.95707703,0.05040526,9.761126518,-9.889793396,-3.005660057,-24.89148331,-9.63144207,-4.730732441,-6.552117348,-6.829184055,-3.260527372,-2.014964581,-9.880544662,-1.279703259,-5.171998501,-1.463237286,-3.769418955,0
14.27,14.27,-0.901977428,0.420674258,0.000513069,0.002870833,0.001868921,0.007475683,0.445579714,0.121927323,2.373622363,18.26876829,-3.33234342,228.0889309,0.41408509,0.213271007,-360.1908875,133.7176819,-13.19974899,20.51317406,0.83730942,10.23443985,-14.63185596,-4.369544029,-27.55434799,-8.779175758,-4.344305038,-7.259943485,-4.619487762,-1.931319475,-2.361112356,-10.52784824,-1.226527214,-5.071605682,-0.807981551,-3.43592453,1
15.1,15.1,0.207798976,0.506771416,0.002870846,0.002870846,0.002870846,0.002870846,0.872297163,0.021088548,2.817714735,7.85067447,-16.21433859,22.57565261,0.493355155,0.062245507,-354.2827148,95.46617889,16.45598602,42.60315704,19.81024933,14.77023983,1.287348628,0.541805804,-4.670530319,5.597031116,-10.09969425,8.835603714,2.620170116,3.761766672,-2.322911739,5.857663155,-11.07502747,1.605738044,-5.703482151,6.290134907,1
15.3,15.3,0.412395858,0.994843074,0.100896407,0.100896407,0.100896407,0.100896407,0.335370756,0.273373836,0.367284447,1.676853782,-23.03358859,22.67019511,0.568884432,0.033612113,-415.9030151,105.8974075,24.21374702,36.96138763,25.88306427,21.25504494,12.45152855,6.893690586,-8.562875748,8.57407093,0.540867865,8.968894958,-0.609467268,1.195990086,-2.840349197,6.478838444,-8.937217712,2.00854516,-6.259849072,4.731231213,0
15.4,15.4,0.540536167,3.158180694,0.051949675,0.090143274,0.075592424,0.226777272,0.257368355,0.13012036,0.366090668,2.316315191,-22.85183859,22.89203832,0.499971211,0.044642687,-400.3788452,118.6403427,24.67835808,35.54948425,17.30368233,14.50450325,11.97513866,1.296275496,-9.474333763,3.590623856,0.114253074,14.16030216,2.652190924,-0.377092361,0.531323433,4.260807514,-12.97290516,1.979235768,-5.633514881,1.276361108,0
15.5,15.5,0.65885078,6.318451498,0.064858604,0.158913148,0.103154001,0.412616004,0.290322549,0.138874739,1.035402741,7.838708829,-15.69350526,10.20059572,0.535138607,0.037141725,-419.3227844,117.3006134,24.52700615,35.63297272,22.96936798,20.17671776,10.23804474,3.336986542,-7.079426289,4.996155262,-2.878287554,7.902985573,0.521896243,2.451687813,-0.976239622,3.785913229,-8.556588173,2.523339987,-6.256979465,3.98427248,1
15.6,15.6,0.963162605,14.57340006,0.154461314,0.194546356,0.175844733,0.703378934,0.948035807,0.182646634,4.793020995,25.59696678,-5.756838592,19.03835804,0.487329294,0.080552098,-377.7373657,136.1025085,17.85762787,27.50123532,14.27727731,13.15134557,10.60311953,1.1992686,-10.52012444,2.983201186,-5.337985833,8.913443247,4.775144418,3.900553544,-0.692513962,4.185134411,-9.844042779,2.677864869,-6.527564684,2.787338416,0
15.7,15.7,1.020552022,8.827336277,0.029223642,0.14876258,0.079244436,0.396222181,0.582164661,0.421800353,0.712684494,15.71844585,1.099411408,22.67431111,0.490904321,0.066491148,-393.3062642,131.1745733,25.7208341,29.51310984,16.72424221,14.39760462,10.14513747,1.957498843,-11.34876792,0.646122932,-4.430848678,7.681389491,3.60562255,3.489852985,-0.370472868,3.007639329,-8.974086604,1.871930957,-5.729340712,2.532594761,0
15.9,15.9,0.926616837,4.98936041,0.054245175,0.247211149,0.120861642,0.362584926,0.991000796,0.469551512,4.690356004,11.89200955,5.368578074,23.30320223,0.497173011,0.090466534,-413.1054992,127.3314082,18.4677604,27.83556112,13.98744456,9.833938816,3.636934913,-3.926975888,-9.513300578,2.633522034,-2.821631352,4.533077716,-1.430315972,-0.512970209,-1.211730162,1.081486543,-9.533340931,0.002996902,-5.290733337,2.228999615,1
15.1,15.1,1.043894474,4.988007671,0.010297701,0.012869138,0.01158342,0.023166839,0.872622452,0.116192939,4.521635243,24.43342867,3.737211408,23.04747744,0.418328206,0.027291838,-443.0573527,132.1825079,-0.493006706,37.63837814,-10.70526441,15.38368066,-12.27149328,0.931185499,-15.15045548,0.513138851,-5.708001534,-2.099788507,1.077745954,-8.688783409,3.58116134,-8.773387192,-0.33171626,-5.569871665,-3.110281825,-2.785865466,1
15.11,15.11,0.7354455,14.18350709,0.023990029,0.16696487,0.096642139,0.579852834,1.359453176,0.019098916,5.54430589,31.26742305,2.093161408,23.34702761,0.486228555,0.064553045,-382.6908264,138.0797882,17.52507401,26.4132328,14.96063995,14.12849903,10.54336166,0.989293218,-9.981690407,4.40841198,-5.342393398,8.632683754,4.927907467,3.721096039,-1.517566681,3.689855814,-9.647104263,3.008281946,-6.747896671,2.59611392,0
15.12,15.12,1.334436213,0.271189166,0,0,0,0,0.657107452,0.335052415,1.588918254,7.885289418,0.065320499,23.03399601,0.495520055,0.060405299,-358.198822,127.5257263,8.681583405,29.6427803,16.57777023,15.86081505,3.463481665,2.533993721,-9.101277351,6.042934895,-5.308660507,9.264920235,6.541938782,2.948365688,-1.08464396,3.177507877,-11.79071236,3.50887537,-5.947400093,3.274295807,0
15.13,15.13,1.100270002,12.07430756,0.021155894,0.039845856,0.02839099,0.113563961,0.573768416,0.335450342,0.909260097,22.95073662,0.932744741,23.36403939,0.49573189,0.117570244,-364.5576477,142.7504272,18.6684494,22.22002792,9.662304878,11.75003719,12.87461376,1.986715913,-12.25939846,2.328980684,-4.81912899,8.665389061,6.601666451,3.692964077,-0.782983541,3.449294806,-11.34302235,2.027640343,-5.639956474,0.727098227,0
15.14,15.14,1.25902389,1.025357928,0.081345745,0.081345745,0.081345745,0.081345745,0.637211135,0.541974103,0.787494643,3.823266813,1.344411408,23.47582511,0.490438789,0.066935875,-376.2467957,126.7558517,19.00923157,33.46928787,16.40082169,13.52936935,11.00619698,-0.973205626,-10.20569515,3.346964121,-4.749727249,9.722655296,3.201604605,2.527533054,-0.33338353,3.037609816,-10.04283237,2.982696295,-6.160738945,2.709165096,0
15.15,15.15,1.044209158,10.80300774,0.138107097,0.316525839,0.227316468,0.454632936,0.665850296,0.393547585,1.721029793,15.31455682,2.452982836,22.72457225,0.462949783,0.03517136,-421.196228,133.6779175,36.40436554,35.09928131,22.11709213,16.49541473,8.327344894,3.663389444,-14.3843956,-2.438420296,-5.456745148,7.084075451,-0.088368118,4.049263954,-1.543717504,2.048322916,-10.33716011,1.343377948,-6.635029316,4.232800961,1
15.16,15.16,1.175717272,14.216078,0.096266149,0.273935781,0.203667222,0.611001667,1.056542577,0.473530775,2.329459139,8.452340616,2.771078074,23.45997177,0.470141202,0.116521254,-337.879425,134.4139709,12.10846138,28.72520065,10.87852573,8.270019531,9.183529854,-0.676674604,-13.16963673,3.580729246,-3.966552734,11.52092934,4.947362423,2.348205328,1.444847703,2.776956558,-13.23883724,1.954463959,-7.116037369,2.622613907,0
15.17,15.17,0.953110485,23.07143458,0.050667453,0.213884898,0.126659911,0.88661938,1.527722009,-0.424986859,11.1395479,50.41482631,2.352536408,23.11775261,0.522602141,0.046934016,-414.8565674,129.070343,25.4494648,33.32585907,21.61211967,18.63049507,10.72183609,3.391115665,-9.106087685,1.852932453,-3.81253171,8.320551872,2.148768187,3.870121956,-2.015345097,2.287311554,-8.28004837,3.811981201,-5.087086201,4.161823273,1
15.18,15.18,1.502784887,0.557961518,0,0,0,0,0.286306441,0.131314139,0.395935143,1.717838646,0.451078074,23.46607844,0.436997851,0.052452535,-415.580068,135.4600042,10.50831795,34.10888036,4.11646748,15.5060339,-3.097890375,2.025303105,-12.22084427,3.569899638,-5.135359287,2.476042112,1.539670746,-3.16412139,1.569138338,-1.366621732,-4.743325471,-1.595625877,-3.549608131,-0.218242009,1
15.2,15.2,1.19095686,1.855798146,0,0,0,0,1.434169129,0.477907965,3.296022173,12.90752216,0.416911408,23.48487225,0.567450285,0.046947546,-405.5990295,141.4391785,25.35173035,29.56352234,19.72773361,10.96965694,10.62600517,1.602740049,-9.602158546,7.620642185,-1.087192535,9.704084396,-2.276272297,3.477044344,-0.244415641,4.934683323,-15.26361275,-0.992363989,-5.325334549,5.016872883,1
