filename,folder #,mean_SCL,AUC_Phasic,min_peak_amplitude,max_peak_amplitude,mean_phasic_peak,sum_phasic_peak_amplitude,mean_BVPpeaks_ampl,min_BVPpeaks_ampl,max_BVPpeaks_ampl,sum_peak_ampl,HR_mean_difference,HR_variance_difference,Label
3.5,3.5,-0.735876636,2.093904969,0.04028418,0.074286426,0.053545329,0.160635986,1.010050091,0.751182688,1.14891864,10.10050091,4.36359082,21.82750433,high
3.6,3.6,-1.388842062,28.16128231,0.009486484,0.077120039,0.044195271,0.618733795,1.189021583,0.680663503,8.885686913,51.12792808,4.048084063,21.7863951,high
3.7,3.7,-0.937047849,5.429097295,0.021467598,0.069057599,0.036970547,0.147882188,1.140918564,0.758157112,2.650163597,19.3956156,5.046983677,21.61374266,high
3.8,3.8,-0.885928858,12.27212591,0.012238425,0.060981134,0.037129755,0.482686819,1.019885725,0.746920539,1.89072622,32.63634322,7.243055106,21.46438204,neutral
3.9,3.9,-0.621756203,1.121783301,0.010467916,0.010467916,0.010467916,0.010467916,0.750020283,0.584377692,0.901520291,6.750182551,8.061983677,21.80008826,high
3.1,3.1,-0.815303518,0.640213766,0.042982575,0.042982575,0.042982575,0.042982575,0.975410448,0.676401354,1.221762633,4.877052238,6.67484082,21.8243454,high
3.11,3.11,-1.07015332,3.824679523,0.008358877,0.047582507,0.026813546,0.187694825,0.892187365,0.652378335,1.128770302,20.52030939,4.566419767,21.70687581,high
3.12,3.12,-1.258777293,1.128025223,0.037891755,0.042287027,0.040089391,0.080178782,0.794215858,0.714566957,0.864517092,6.353726862,1.171507487,21.79035874,high
3.13,3.13,-1.753026353,9.652143417,0.03897905,0.138514313,0.065633764,0.459436348,1.008701333,0.31082525,1.994567658,21.182728,-0.001825847,21.81251011,high
3.14,3.14,-1.63544733,13.53647579,0.015106374,0.062865435,0.036467418,0.474076432,1.028108937,0.370495329,2.529467299,42.15246644,4.040674153,18.43149755,high
3.15,3.15,-1.613636824,5.30311214,0.011815519,0.023673424,0.017744471,0.035488943,0.948883161,0.370495329,1.845004991,18.02878007,4.64171582,20.70358915,high
3.16,3.16,-1.506926095,9.701207924,0.00470592,0.007664944,0.00655718,0.039343081,1.066387946,0.687444193,1.610005619,59.71772495,9.928494666,16.28244333,high
3.17,3.17,-1.545994521,12.84143177,0.011727916,0.051682007,0.025012476,0.550274468,1.067220049,0.602394957,1.958726863,65.100423,10.66247718,18.12503072,high
3.18,3.18,-1.582523896,15.40162883,0.010801528,0.049585663,0.025699086,0.565379883,1.072086186,0.587477437,3.349543426,67.54142972,11.09974991,19.81046069,high
