filename,folder #,chroma_stft,mel,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mean_SCL,AUC_Phasic,min_peak_amplitude,max_peak_amplitude,mean_phasic_peak,sum_phasic_peak_amplitude,mean_BVPpeaks_ampl,min_BVPpeaks_ampl,max_BVPpeaks_ampl,sum_peak_ampl,HR_mean_difference,HR_variance_difference,Label
DS250030Q9.wav,7,0.52605933,0.025111286,-426.0463867,110.307106,23.62285614,37.03142548,25.23258972,18.07064819,2.843228817,6.098546982,-2.230397463,11.46117783,0.688208997,8.262641907,1.34234345,2.160078287,-1.930337071,3.810308933,-8.474118233,3.28044486,-5.306763172,4.472270489,0.066718394,1.609873404,0.002619007,0.005191957,0.004216952,0.016867806,1.696466444,0.044193678,7.624939667,39.01872822,-5.177792585,66.16319633,high
DS250030Q10.wav,7,0.489837468,0.038899105,-372.344574,113.3076324,12.97706509,30.52391243,17.51421165,13.79385471,-0.280027539,3.128768206,-4.950649261,10.28331852,3.664732218,9.558470726,3.067214489,3.834042311,-0.737467527,2.620002031,-7.907240868,2.420236111,-5.857432842,4.294442177,0.384645749,0.903039945,0.0014875,0.01163529,0.005651688,0.045213504,1.012304476,-0.037561075,9.35511113,35.43065666,-4.8136074,67.65861314,neutral
DS250030Q11.wav,7,0.49826774,0.044031229,-371.8865356,123.4981003,10.92533684,29.85112,17.21339226,15.46169758,-6.574496746,1.535281897,-6.385476112,12.0599308,6.815319538,10.21323109,2.063420296,4.880309105,0.192617491,2.67440486,-10.01076984,2.534488201,-5.150752068,4.731099129,0.52471436,0.689835332,0.002789236,0.01086462,0.00525097,0.042007762,0.466930563,0.031601986,5.184888763,15.40870858,-2.037959252,68.62942106,high
DS250030q12.wav,7,0.499549985,0.026612632,-397.2011414,122.8742142,17.56488609,28.816082,19.66879654,17.15762138,-0.75650984,0.341191053,-6.24441433,11.70683956,4.090026855,9.242698669,1.878614783,5.939261913,-1.627257347,2.41129899,-7.761017323,2.099160671,-5.620611191,5.469475269,0.543666239,0.892108236,0.001591946,0.003533498,0.002824878,0.011299512,5.105871334,4.501652611,5.710090057,10.21174267,-4.075875919,68.11112051,neutral
DS250030Q13.wav,7,0.451374561,0.046724502,-387.1819153,129.5786591,13.29031658,27.67929459,19.57683372,15.77627373,1.13269186,-0.151646018,-4.897446632,9.7849226,2.912214994,8.654967308,-0.574948251,3.980277777,1.195962906,0.44964394,-10.56243992,2.211624384,-5.591661453,4.968353748,0.613434035,1.027529101,0.002193378,0.02080535,0.007871675,0.047230049,3.497784536,1.519793978,5.182698903,10.49335361,-9.416484893,60.85312152,high
DS250030Q14.wav,7,0.506686628,0.040616702,-393.04245,122.2913818,8.711138725,30.78908539,21.10650253,10.83695602,2.901595831,4.261966228,-6.844867706,11.95319462,3.611320734,8.492092133,1.90547502,4.224876404,0.022152046,2.119277,-6.838979721,5.166765213,-4.26333952,3.850988865,0.654666229,0.598705865,0.001523054,0.002426538,0.002071073,0.006213218,0.41317963,0.083976125,3.918785018,14.04810742,-13.21837592,68.66480747,high
DS250030Q15.wav,7,0.611654043,0.011840881,-461.0585938,110.5263977,27.4559269,33.24876404,27.58786583,21.87301826,7.742651463,12.08969116,1.665376306,10.00269508,1.872819066,9.333088875,-2.265429974,1.255805731,-1.118149757,3.504424334,-8.482912064,5.271446228,-4.67140913,2.751908541,0.690531591,0.201969317,0.001285725,0.001285725,0.001285725,0.001285725,0.135851462,0.045106119,0.277413711,4.07554387,-12.21129259,67.95216993,neutral
DS250030Q16.wav,7,0.457908779,0.103514455,-353.3005371,128.4921875,8.01311779,30.2402401,21.38725471,8.889457703,-5.676067352,-3.745618105,-9.961701393,13.37324047,2.834583044,10.38142776,5.446857929,1.015980482,2.706811428,4.827839851,-10.27413654,2.319031239,-4.735914707,2.087161064,0.687012448,2.380897915,0.002837865,0.017653636,0.008466535,0.118531484,1.141198826,-0.198150769,5.90060783,67.33073074,-6.467428949,67.49660626,neutral
DS250030Q17.wav,7,0.504429817,0.043483794,-403.6477661,124.1651688,17.27532768,30.16816902,22.05449677,9.961928368,-1.931254625,4.143698215,2.494053125,13.8201685,2.912266731,9.35074234,4.399653435,0.276198387,0.003369765,5.768915653,-6.006371975,2.714818716,-3.089280605,2.277739048,0.837093427,1.076422891,0.001468403,0.002057989,0.00171024,0.00513072,0.601381894,0.048938374,4.508404678,23.45389385,-16.81598009,51.55674673,neutral
DS250030Q18.wav,7,0.484251767,0.091065511,-385.7057495,112.6832428,23.0349369,26.32124329,22.44005394,9.52507782,-0.579907,0.714233398,3.027562618,9.72194767,3.722937346,5.657253265,5.41588068,-1.56059742,1.222145319,3.738332748,-3.434804201,0.519349515,-0.425486445,0.183062106,0.740033133,3.336572919,0.002841905,0.022676236,0.011948218,0.119482178,0.923414141,0.079596406,3.911667974,41.55363635,-22.61295925,64.5014167,high
DS250030Q19.wav,7,0.460209042,0.029487005,-422.5383301,124.6794662,23.44600105,40.77492905,22.26241493,9.331859589,-1.113304615,6.991402149,-1.323565722,11.93943405,-0.34781453,7.96312809,-0.06083075,-0.154115632,-3.415017843,3.096666336,-7.714070797,4.522763729,-4.879584789,4.13216114,0.879291078,0.088707612,0,0,0,0,1.685219612,0.49822454,3.831190639,6.740878446,-15.32879259,67.74263599,neutral
DS250030Q20.wav,7,0.596639514,0.009353978,-448.2284546,97.57359314,21.95416641,41.70418549,26.90624046,23.0139637,5.748207569,11.07905483,4.285470009,13.67057419,-3.129228354,8.72537899,-0.389451057,3.008722782,-1.426795125,3.689121008,-5.523572445,6.463264942,-3.770182371,5.61710453,0.831628056,0.292515942,0.005547124,0.014673124,0.011788267,0.04715307,0.957570373,-0.029714079,2.356137804,15.32112596,-11.31379259,65.54765235,high
DS250030Q21.wav,7,0.591546834,0.021992672,-440.1331787,112.9825668,27.39490128,37.92144775,19.29744148,19.58864594,8.364044189,9.177334785,-1.907267809,9.598237991,2.259804487,9.781170845,-2.10695529,5.064995766,-0.906282783,1.84423399,-6.074710369,7.789167404,-3.995064974,2.238182545,0.528740966,4.728638359,0.007066885,0.063622666,0.021871906,0.196847154,1.773122482,0.250405444,9.302189526,37.23557212,-1.259744966,50.24749694,neutral
DS250030Q22.wav,7,0.457746565,0.116036013,-362.9186401,137.7073059,14.39964294,24.91166306,13.81119728,0.316163629,-4.54579401,1.552978277,0.283716112,10.55283642,2.677766562,10.76106358,5.05082655,-2.616138935,5.175635338,3.458979607,-7.614890575,4.608380795,-3.30386281,0.56517601,0.803530204,1.512550329,0.001303023,0.001395318,0.001349171,0.002698342,0.511915559,-0.252714767,3.943785913,42.48899136,8.625797579,52.33315741,neutral
DS250030Q23.wav,7,0.47512427,0.049275793,-376.8390808,119.615242,14.70148468,32.18302155,22.16488838,12.03975677,-8.372767448,-1.820697427,-1.681980133,16.56262589,2.091347218,8.880579948,2.976673126,1.33055687,1.223733425,7.294624329,-8.395465851,1.829983473,-4.851340294,2.188138485,0.81300886,0.891472563,0.004746938,0.012902913,0.008328529,0.033314117,1.15359473,0.187811961,2.711260013,11.5359473,-7.047292585,60.72123941,neutral
DS250030Q24.wav,7,0.601384997,0.01398393,-435.5394897,103.3350296,22.70083618,37.97422791,24.4353714,19.21754646,6.363379002,11.83571434,-0.636777103,9.810529709,-2.87049365,7.757964134,1.365369439,1.402130246,-2.876508713,4.487420559,-6.506723404,5.37467432,-4.096365452,3.737391472,0.769680268,2.222347738,0,0,0,0,2.474162104,0.877252715,3.813124299,9.896648418,-10.06845925,66.06976093,neutral
DS250030Q25.wav,7,0.432197809,0.038154155,-420.757843,123.4099579,24.80955887,37.0230217,22.80919647,11.94906425,-0.366191149,5.221958637,-2.228791714,10.82656479,-0.7684443,7.422346592,1.245567679,-1.83611238,-3.377974987,4.410998821,-9.799049377,1.143300414,-6.006637573,1.974405766,0.715114538,3.656881212,0.004811315,0.034537089,0.023914009,0.095656036,0.967001632,-0.579003827,3.471323734,29.9770506,-4.172428949,66.61036793,neutral
DS250030Q26.wav,7,0.477750748,0.057416137,-388.3644409,118.8076324,21.62490273,33.53402328,23.86045647,8.937241554,-5.312244892,-0.660536945,0.739931881,9.30886364,2.246633291,7.27182436,5.23214674,-1.602013826,2.467871904,4.225658417,-4.441955566,1.496396422,-2.251870632,0.262748122,0.810229029,2.446601619,0.005477499,0.034844057,0.016193679,0.097162073,0.542599608,-0.177347104,2.388073254,22.78918355,-0.142959252,65.77131384,neutral
DS250030Q27.wav,7,0.534918904,0.023067066,-418.4714661,114.147644,21.47846222,36.74204636,25.16107559,15.96423435,-3.175316572,3.893719196,-1.186212063,11.38956451,0.075220227,9.30709362,1.359600902,0.381945819,-0.902228415,5.826835155,-8.466337204,4.524266243,-3.834700584,2.65045619,0.541171354,2.947695995,0.009435908,0.009435908,0.009435908,0.009435908,3.425397515,0.963934652,6.936776331,10.27619255,8.87804952,60.95057096,neutral
DS250030Q28.wav,7,0.475272328,0.063149102,-383.9073181,120.2722778,18.25434113,29.81279373,25.74376488,7.72974062,-2.580492496,0.411905259,-0.899187744,9.64645195,3.150877237,6.154567242,3.555206537,-1.928222537,1.795190334,1.788874388,-5.952980995,1.510861874,-2.670963526,0.834238231,0.655157038,12.0468958,0.014637948,0.014637948,0.014637948,0.014637948,2.271897264,-0.149061419,8.522964534,84.06019878,4.282489466,-17.18094988,high
DS250030Q29.wav,7,0.502322853,0.052911092,-379.3935547,118.936554,11.56858635,30.79364777,21.8086338,7.87434721,-0.921005547,5.36645174,-6.062822342,11.92580509,3.515860319,9.2774086,1.237793326,1.938158751,0.787832499,3.033851862,-8.042760849,3.550495148,-5.050551891,2.530714035,0.760624823,6.575284621,0.003579355,0.028309867,0.014699534,0.279291142,3.798160259,2.192810786,7.807427955,30.38528207,-14.07947055,63.21071645,neutral
DS250030Q30.wav,7,0.49936834,0.065066509,-382.7526245,122.2457047,16.49617195,32.01727295,24.36659622,6.299124241,-3.393035412,2.764021873,0.383026212,8.745896339,1.353630781,8.062246323,4.732638836,-1.403526783,1.176659465,3.688230038,-5.612340927,2.337535143,-3.643657446,1.21294558,0.777171289,3.48623987,0.002710304,0.004305877,0.00330432,0.013217279,0.477870337,-0.401807699,3.375699871,25.80499818,-5.576001887,54.48774301,neutral
DS250030Q31.wav,7,0.467852801,0.06730517,-373.0763855,125.475502,14.95001411,27.02151489,18.13388252,9.198637009,-2.984515667,-1.00264883,-2.276046753,8.956435204,1.938819289,10.72603226,2.00777626,-2.729788303,2.510854721,4.743279934,-6.415626526,2.978585482,-4.254741669,0.443971515,0.838694978,3.32995278,0,0,0,0,4.747281847,2.399570017,6.093680439,14.24184554,5.701852576,58.20112308,neutral
DS250030Q32.wav,7,0.465986788,0.041165374,-379.329895,125.6918945,13.14745331,29.79874229,21.07430458,6.64577198,-4.993730545,3.556017637,-1.083019853,10.41614819,1.989918709,11.55198002,3.104123831,-1.374499083,-0.019006453,3.123142719,-6.912776947,3.282482386,-7.041074753,1.747799635,-0.183702526,31.78284348,0.041725225,0.219974928,0.117192179,0.585960893,6.977714537,4.712061607,9.389236439,20.93314361,13.69727884,66.03605421,high
DS250030Q33.wav,7,0.495130092,0.057669152,-375.8238831,124.2590866,11.16779804,34.07171249,21.89798927,4.255979061,-1.765697956,2.448318481,-1.441181064,11.79417324,-0.102504954,9.596277237,5.323502541,-1.537138581,0.767539978,1.984829307,-6.424490452,4.204730511,-5.985910416,1.56832087,0.564361104,33.19455976,0.024347436,0.221534096,0.069725075,0.766975822,3.720693981,0.592935961,9.614062011,44.64832777,8.401519915,42.05523354,neutral
DS250030Q34.wav,7,0.503548324,0.064667039,-375.8653564,120.6967392,17.24728966,31.44583893,21.07473564,6.790342331,-4.297339439,2.473592758,-0.985571802,8.647388458,1.060566902,8.444828987,3.358134031,-0.028611893,3.287839413,4.134670734,-5.581208229,3.811199903,-2.868031025,1.424654841,0.922726845,33.86731419,0.016581657,0.156062582,0.050578491,0.809255852,0.832495061,-0.039385958,4.778669833,79.08703077,6.461457415,63.08924516,high
DS250030Q35.wav,7,0.523098886,0.047114689,-380.4463196,116.7373276,13.98318768,29.14461327,20.4775219,11.40476704,-1.039372444,8.037916183,-1.764069557,9.720576286,1.720964789,8.592837334,0.785034537,0.276161045,0.53067261,2.977114916,-8.054794312,4.066687584,-4.999060154,2.277144909,1.048651995,9.452220797,0.007725887,0.007725887,0.007725887,0.007725887,0.494142016,0.0578803,1.901741966,17.29497056,8.805493129,68.58954985,high
DS250030Q36.wav,7,0.495082498,0.050413359,-384.6647949,117.4355316,17.00723267,33.84345245,23.81097603,14.51017857,-3.03629446,0.011350811,-7.327613831,10.74728012,2.032715321,6.000351429,1.623772264,3.850808382,-0.241255909,2.627496004,-9.25481987,2.358123302,-4.571233749,3.498799324,1.572142263,12.83828068,0.01491056,0.099887216,0.048875327,0.439877942,8.733191043,7.531505663,10.84385059,26.19957313,6.551207415,65.99551206,low
DS250031Q1.wav,8,0.560267806,0.017643752,-588.7377319,60.07419968,7.93014431,22.77832031,10.08428478,7.296505928,3.196045399,1.559506297,-1.915028811,3.237624168,-1.508962154,4.331543446,-3.077455282,1.479139209,1.793390155,0.218808681,-2.680558681,5.588898659,-4.127039909,2.902638912,0.029497682,-0.005565468,0,0,0,0,1.146961212,-0.703599419,4.867486592,5.734806058,-2.478637595,23.71316945,low
DS250031Q2.wav,8,0.506223857,0.037846394,-492.7151489,90.97853851,10.69338512,25.63773537,8.254162788,5.616631031,5.917691231,-0.167497039,-7.694791317,5.759687424,2.147161245,6.278630733,0.1648985,0.930971742,-3.155980825,1.843903184,-4.987549782,5.502928257,-4.141437054,2.403781891,0.037126451,0.328102417,0,0,0,0,1.129076693,0.201146819,1.897838247,4.516306772,-2.957804261,23.72852445,neutral
DS250031Q3.wav,8,0.508617401,0.044832904,-547.3660278,77.86794281,7.899751186,21.53092384,15.24347973,9.129151344,0.616379976,-0.53342092,-6.870550156,5.365445137,2.473715544,2.325297594,-0.748618364,2.167521477,-3.35941577,3.728787899,-3.07250309,1.990202427,-0.421842188,2.636332989,0.140566174,0.144904093,0.003820687,0.003820687,0.003820687,0.003820687,1.681684941,1.386824168,1.976545715,3.363369883,-3.147804261,23.73720445,neutral
DS250031Q4.wav,8,0.449733227,0.078269079,-405.1652222,113.4253311,11.60578251,34.05973434,11.2369709,4.435515881,6.084990978,-2.163652182,-14.12237263,6.104182243,5.95802927,5.206798553,-0.908109367,2.7160182,-3.002213001,2.339508295,-6.664038181,4.217485905,-3.582989216,0.918356121,0.151168289,0.113262873,0,0,0,0,0.27297063,-0.021727793,0.466297472,4.094559457,-4.43159214,23.21677384,low
DS250031Q5.wav,8,0.464799017,0.078185305,-473.4762573,89.42736816,9.348126411,22.80681229,7.262067318,4.763514042,5.497938633,-3.135641813,-10.9156208,4.852457523,2.568593264,5.408542156,0.45523721,0.904616594,-2.450229168,1.345310092,-4.919743538,3.587875366,-2.962408543,1.933869243,0.190196427,0.135833252,0,0,0,0,0.359097511,0.217511738,0.509352794,7.181950219,-7.588994738,22.3097776,neutral
DS250031Q6.wav,8,0.453615278,0.065544009,-496.9718323,82.99345398,8.022107124,20.21778679,8.859834671,5.775662422,1.327542543,-3.90212369,-10.40097618,3.491599083,2.961390972,3.874117136,-0.54727751,1.857241392,-1.683212638,1.841309905,-4.876946926,2.42355895,-2.871337175,1.554134965,0.362742775,1.609767815,0.002846003,0.023463778,0.009158022,0.073264177,0.648491464,0.001845484,6.476898452,23.99418418,-9.534068629,23.44075126,neutral
DS250031Q7.wav,8,0.451613247,0.076300398,-485.1470032,75.15736389,5.746805191,19.41156006,7.756126404,3.391565323,0.160204053,-4.174146652,-8.82377243,2.48666811,3.964951038,3.742788315,-0.316453606,2.189714909,-1.595695019,1.38384068,-3.598456383,1.901031613,-1.559947491,1.130268574,0.365471818,1.054987693,0.002343987,0.014661708,0.007858752,0.062870012,0.515765171,-0.092837262,2.0373297,18.05178098,-7.69355695,19.78723467,neutral
DS250031Q8.wav,8,0.446972489,0.084513478,-502.7185059,75.88196564,3.390150309,15.49445343,3.689261198,1.796039939,1.853527546,-3.722300291,-11.09178925,2.980651855,4.175645828,3.93646121,1.735847831,1.781919599,-2.797705412,2.129729033,-4.321477413,1.666056514,-1.060788155,0.365866125,0.330242761,1.489892774,0.00439017,0.031716628,0.014151639,0.070758194,1.056841594,0.128868427,3.728566155,19.02314869,-2.698490536,23.222792,high
DS250031Q9.wav,8,0.459513187,0.061375853,-527.8106689,68.33528137,6.325854301,17.83564949,5.36387682,3.108036757,0.827898979,-2.999087334,-7.792103767,2.104020596,3.434462547,4.48788166,-0.474007517,3.075607061,-1.298392773,1.061812758,-3.148653746,1.850036502,-2.025171995,1.435587764,0.298079368,0.818998594,0.006064057,0.028382195,0.013237811,0.052951242,0.816736194,0.250046756,3.291973493,14.7012515,1.091987405,22.6460582,neutral
DS250031Q10.wav,8,0.428037554,0.137877285,-361.5297546,120.8168945,8.461755753,35.50969315,16.18950653,5.523817062,-2.463870525,-7.41673851,-13.0833292,4.941858768,4.991695881,4.472198486,-2.157083273,2.320909262,-2.590616941,2.396538973,-6.41490984,3.613216162,-1.966673374,1.859949231,0.371310679,1.946414369,0.003822695,0.019569007,0.009623533,0.076988261,0.826715332,0.08425454,5.346550115,28.10832127,5.960529072,19.3274933,neutral
DS250031Q11.wav,8,0.457845002,0.0892305,-374.3482056,128.1250763,16.96551704,32.63158798,14.03641701,9.401885986,1.978004575,-5.827619553,-15.81204319,5.105422974,6.96579361,7.818715096,-3.384768963,2.928745985,-2.104783297,4.004923344,-6.300893307,4.178424835,-4.281389236,3.496674538,0.419767817,0.563124993,0.002993229,0.002993229,0.002993229,0.002993229,1.446088553,0.537991403,4.553630823,7.230442766,9.191640183,23.73944167,low
DS250031Q12.wav,8,0.490186065,0.018513808,-597.0283203,56.90614319,7.808629036,17.01581764,4.90780592,7.314042091,0.918421805,-4.695329666,-8.528553963,5.775878429,0.789183915,4.846957207,-2.046818018,2.332302094,-0.233757675,1.655222058,-3.195634842,3.513452768,-2.731980562,2.489628315,0.493363677,0.232693191,0,0,0,0,0.69202945,0.110165662,3.300155953,10.38044175,9.891554713,23.46565855,low
DS250031Q13.wav,8,0.440225095,0.113787353,-424.0016785,111.6445541,8.233644485,25.53494072,12.42399597,5.396327019,0.26929602,-2.966610193,-11.5124054,3.881887436,5.2443223,5.392008781,0.253245771,3.589962959,-0.096236639,2.5349226,-8.041620255,2.009352684,-2.979522228,2.0661726,0.389397632,1.490858285,0.001923567,0.00749555,0.004443719,0.013331156,0.754140812,0.066915519,1.769841202,18.8535203,10.07511241,22.99752796,low
DS250031Q14.wav,8,0.449717402,0.063292727,-504.8353271,71.60559845,12.65185452,21.00328636,4.373403072,8.142044067,3.668688297,-1.760384798,-6.747056484,2.951814175,2.54744339,6.424545288,-2.877955198,2.87011838,-1.020864844,0.834886909,-2.813786745,2.949158192,-4.244597912,2.563936949,0.414859834,0.581635945,0,0,0,0,0.539376793,0.009833123,1.480727632,9.708782269,5.171362405,22.24068112,low
DS250031Q15.wav,8,0.489743233,0.014880826,-706.7313232,42.04867935,9.972819328,12.2420435,5.924015999,3.446830273,1.85745275,1.864375353,-1.648168564,2.783046246,2.302101612,2.640753984,-1.914379835,0.624889433,0.099887952,0.916755676,-2.785844803,1.310481906,-1.742522836,0.051674951,0.482782025,0.209424421,0.009885807,0.025997409,0.01545243,0.04635729,0.909736681,0.216147995,2.695043589,6.368156768,4.626719548,23.66687064,low
DS250031Q16.wav,8,0.430355519,0.112010419,-408.2147217,112.4631958,14.89324188,21.28148079,8.96003437,9.922552109,0.682373583,-5.027394772,-11.03239155,2.484498501,5.847759724,8.589080811,-0.843456149,2.539809942,-3.281759262,2.226956606,-5.181612968,2.070589781,-3.283192873,3.204495668,0.573799823,0.812275055,0.002796266,0.01775399,0.010161819,0.040647274,0.606575164,-0.106669515,1.456375074,16.9841046,2.845462405,21.67779712,low
DS250031Q17.wav,8,0.444159865,0.078664698,-407.4221497,114.953949,13.00735855,33.51693344,19.0328598,10.61045074,0.259772897,-5.604539394,-10.8455677,5.506329536,6.551270008,5.877929211,-1.521488667,3.77236414,-2.167994738,2.000507355,-6.881908417,3.389489174,-2.547427654,2.738150835,0.44092737,3.426102265,0.003807054,0.035793965,0.014478535,0.144785345,1.313476639,0.279075005,3.877993451,53.85254219,-1.252804261,21.2708554,low
DS250031Q18.wav,8,0.436109334,0.11140617,-415.7686157,110.2702103,8.268924713,27.99495697,14.42477226,7.926586628,3.385982037,-7.360996246,-12.61198997,4.869585991,3.609950542,5.554740906,-0.431048751,2.544384241,-0.630029023,-0.190315768,-5.450169563,3.668604374,-4.217172146,2.162834167,0.626442515,0.552902118,0.002378316,0.013896313,0.009370717,0.037482867,1.455311054,0.504677103,3.807273623,18.91904371,-6.256970928,23.68378006,neutral
DS250031Q19.wav,8,0.495679379,0.091499306,-393.5411072,156.2147217,32.1412468,36.60591125,-4.870033264,-8.664681435,5.652525425,2.506656647,-18.11330414,6.387619495,-1.877869606,7.562538624,8.734964371,8.190783501,-3.175698996,2.015567541,-7.573426723,4.025905132,-8.073127747,1.801396847,0.595667831,0.252065003,0.015072674,0.019020799,0.017046736,0.034093473,2.235981634,0.837625278,4.375370098,6.707944901,-6.178137595,23.74099112,low
DS250031Q20.wav,8,0.473139882,0.07118383,-434.4471436,127.0648041,15.82699299,23.79218292,12.32086849,9.464235306,2.76685524,-2.820978642,-10.95963955,5.271620274,3.217357159,7.211055756,0.943347394,4.879741192,-2.277473688,1.463221431,-7.258520126,2.659628868,-3.824613333,4.695276737,0.625248297,0.054453241,0.001490925,0.001490925,0.001490925,0.001490925,0.526009944,0.387784824,0.608516411,2.104039777,-6.319470928,23.73362778,neutral
DS250031Q21.wav,8,0.472708076,0.046220928,-613.1376953,56.7692337,7.551006317,19.55584908,8.317440987,4.868252277,5.260037422,-2.095254183,-4.340592861,4.351318836,-0.387487799,4.102313995,-1.483483076,-3.255686998,2.356272697,0.363034338,-6.244901657,2.632989168,-4.450267792,-0.962982655,0.647884531,0.258461742,0,0,0,0,1.246163792,0.946529917,1.545797667,2.492327585,-6.803637595,23.71058255,high
DS250031Q22.wav,8,0.440841496,0.090169504,-365.4128113,133.2781372,13.92015076,32.79525375,16.6628933,9.363553047,0.86456275,-7.259891987,-14.97793388,8.395715714,5.141151905,6.620163918,-1.64687264,4.070937634,-0.527686477,0.790217817,-6.266154766,5.266468525,-5.640502453,1.738675237,0.669409238,0.45074485,0.002351398,0.009752442,0.007047007,0.035235033,0.484169686,0.152636523,1.146805355,9.199224033,-7.106762595,23.6950282,low
DS250031Q23.wav,8,0.448649555,0.114499599,-321.2397461,114.3711243,6.402091026,30.77105904,10.72657394,8.796267509,-0.284052074,-5.498054981,-12.5031786,7.370854855,0.910706401,7.59232378,0.470579535,3.646533012,-1.31063354,3.649572849,-6.865386009,4.030899525,-5.330380917,2.462827444,0.661719223,0.407477441,0.002854954,0.010051801,0.006811475,0.027245901,0.626634714,0.349794834,1.134531666,16.91913728,-5.201637595,22.73121401,low
DS250031Q24.wav,8,0.455339283,0.081646711,-464.6003113,81.50940704,8.239854813,19.11012268,8.307876587,4.948544502,2.192460299,-5.037308216,-9.037922859,3.280336142,3.35394311,5.023349762,0.009673364,0.736737907,-1.168398857,2.509899378,-4.346977711,1.905182719,-2.306125164,2.600826025,0.719166713,0.488504126,0.004879527,0.024130224,0.013709856,0.041129567,0.823960014,0.254527626,2.774140698,23.07088038,-4.726137595,23.18866112,neutral
DS250031Q25.wav,8,0.457767397,0.03174258,-637.6328735,27.3763485,2.527563095,5.611808777,3.09877634,3.058139801,-1.096386194,-1.960966468,-1.839876413,1.286926389,0.862393796,1.205906034,0.086271204,1.478040695,-1.585334182,-0.052282568,-0.94738102,0.619933069,-1.332077503,0.919037104,0.78031741,0.630263364,0.003934812,0.02228204,0.014591218,0.058364874,3.372759046,1.140960741,5.594751387,20.23655428,-4.581137595,23.64663445,neutral
DS250031Q26.wav,8,0.442441761,0.108638741,-390.6328735,117.1602936,11.21452618,23.48906326,13.00835228,8.181250572,-0.079358637,-5.472101212,-10.98904324,2.391432762,5.915153027,7.486707687,-0.018171923,3.519376278,-2.323608398,0.94891572,-5.495510101,2.012092352,-4.201521397,2.778589249,0.896640153,1.778377232,0.002555925,0.024475511,0.011506842,0.115068424,1.383356364,-0.200572979,6.326497053,69.16781818,-3.472441943,19.89687286,low
DS250031Q27.wav,8,0.467944741,0.046436001,-581.7706909,58.55753326,6.790316105,13.59937286,5.502847195,5.618825436,1.533285856,-2.080489159,-6.484408379,1.74514854,1.352872849,3.242784023,-0.007064938,1.703388691,-1.663964272,0.958924055,-2.526669502,1.31668222,-2.315023422,1.987037539,0.973673151,2.170385966,0.001493904,0.010741229,0.006077687,0.109398373,1.414903726,-0.489102088,6.188369343,97.62835711,0.045314018,23.29910096,high
DS250031Q28.wav,8,0.456552774,0.07386253,-415.3734436,113.7936478,14.23798084,27.94134903,16.1062603,8.816380501,1.394917727,-6.485256195,-12.13191414,2.812501192,5.580066204,6.420369148,-2.51849699,2.217635393,-0.833189785,1.091442108,-5.137417316,2.959438562,-3.001222372,3.039873362,1.021147364,1.547384879,0.003456534,0.021905851,0.007474254,0.074742544,1.048583371,-0.640282768,4.292961041,62.91500225,2.510044223,22.96872967,neutral
DS250031Q29.wav,8,0.424009979,0.112521239,-399.9563599,110.270195,11.09032059,31.93886375,10.07504845,8.286628723,2.227611542,-10.0893898,-16.52934456,5.887203693,6.134652138,4.698214054,-1.864448786,2.838531733,-2.520495415,3.788559914,-6.585257053,3.515953302,-2.953690767,2.610454321,1.078781074,0.731162496,0.001683331,0.009798236,0.005422594,0.037958158,1.616041268,0.338690067,2.965844035,14.54437141,1.844862405,23.04280954,neutral
DS250031Q30.wav,8,0.451588184,0.133120373,-391.0310059,96.4088974,9.197980881,26.53789902,10.04339314,7.658278465,0.48891151,-7.009812832,-11.34207821,4.542183876,2.060195208,5.438140392,-0.082571827,2.342743158,-2.780754328,1.368468761,-4.677445412,3.527287006,-4.171554089,3.211075306,1.119401938,0.422177455,0.011528957,0.014541371,0.01266833,0.03800499,1.308814807,0.023665376,3.736748614,15.70577768,0.464862405,23.72060667,neutral
DS250031Q31.wav,8,0.423954993,0.130456597,-371.0918274,132.2375641,14.90273285,31.36148643,11.47235012,6.663990974,2.258742809,-6.568022251,-15.13398838,4.772930622,7.454522133,7.615263939,-0.750167131,3.437304735,-2.877157688,1.210165143,-8.58705616,3.355579376,-3.946481943,1.519095659,1.154227086,0.611470016,0.002769568,0.014426811,0.007771327,0.046627962,0.96762366,0.149324575,5.367201084,31.9315808,0.754247021,23.51038527,high
DS250031Q32.wav,8,0.429276288,0.120696001,-391.5821838,127.119751,12.54124641,30.94522858,15.45362854,6.905059338,1.758401155,-6.725364685,-14.77010632,3.640430689,3.515442371,5.743691444,-1.134202361,1.319544673,-2.386119843,3.191334963,-7.605091095,3.968052864,-2.427849054,2.65496254,1.167018197,0.432502977,0.00181783,0.009279217,0.005744902,0.040214312,1.041580658,0.039251013,7.299820095,28.12267775,-0.023410322,22.45589748,low
DS250031Q33.wav,8,0.436614186,0.11479114,-385.3279419,128.1661987,14.57149124,29.92320824,12.46772766,7.248601913,3.21736002,-6.653330803,-13.76658726,4.255466461,4.968680382,6.077464104,-0.750712037,1.53836751,-2.099250078,1.77724576,-6.988550186,3.651297569,-3.595517159,1.601041079,1.166244134,0.925693464,0.004101919,0.004101919,0.004101919,0.004101919,1.080701273,-0.430850769,6.130897306,28.0982331,-7.349887595,15.97958449,neutral
