filename,chroma_stft,mel,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,folder #,Label
2-03.wav,0.519385636,0.038394582,-594.4071045,51.03144455,1.276477814,12.63622475,8.117246628,3.440528393,-1.963360071,2.35317874,-0.324212104,2.883780718,-0.903391659,4.175457001,2.628620148,2.316234112,-0.403848857,1.58434093,-3.727712631,1.343260646,-0.705031574,-0.2231327,2,0
2-04.wav,0.502764463,0.051812038,-581.4555664,53.47682953,2.870681047,13.65126228,7.330792427,2.868249655,-5.559989929,1.340960741,-0.824886382,3.528591871,0.713576615,2.885121822,2.372942686,3.299405575,0.499894768,2.186397076,-5.228302002,0.236747324,0.221486136,0.372492313,2,0
2-08.wav,0.42634812,0.132183596,-460.2584229,87.18270874,3.411818743,24.08502579,14.38514709,3.793025255,-11.23881817,-0.480834782,-1.57727766,4.172027111,-1.259768248,4.23789978,3.876091719,4.378281593,-0.363188863,3.856574059,-6.447544575,-0.089988589,0.161259726,0.616067946,2,1
2-09.wav,0.494390905,0.044982158,-505.6662903,65.24285126,9.550163269,22.04823112,13.13435745,6.20461607,0.539335012,6.03344059,0.904468834,4.127855778,0.587236881,3.478722095,1.415560246,1.641871929,0.03163065,1.094182372,-3.542205334,1.198416948,-1.177816749,1.195030093,2,1
2-11.wav,0.420998245,0.210429996,-346.9633789,127.4574432,8.214805603,35.37853241,18.56016541,4.904773235,-9.707359314,3.758184433,-2.061378717,7.04708147,-1.53003931,4.481406212,5.315085411,6.114882946,0.190254241,3.326629877,-8.810311317,2.057611704,-1.555486441,1.210405588,2,1
2-14.wav,0.483448982,0.057285056,-509.2573242,55.12756348,3.960738182,17.90849876,7.454658508,6.469157696,-2.661796093,1.711491704,0.008800009,4.144166946,0.475276262,3.10087347,2.919678688,3.412836075,-0.635385752,2.176414967,-4.267491341,1.107169509,-0.021195848,0.702688038,2,1
2-34.wav,0.447618514,0.103328824,-444.6040955,86.91220093,6.182546616,29.7016983,12.6413908,4.119048119,-7.908089161,1.245648384,-2.724153757,5.888252258,-1.725137591,2.968548059,4.274125576,4.196617126,0.549787581,4.217643261,-6.230802059,3.528861523,0.21615839,1.41394937,2,1
2-37.wav,0.448468685,0.141476244,-430.0437622,85.65859985,7.984928608,27.19943047,11.98453522,5.539992332,-6.329110622,3.141334534,-0.984116793,5.161539555,-1.671352506,4.450899601,3.795604706,4.295934677,0.597415686,4.301157951,-5.82174015,2.34408927,-0.351787567,1.815418363,2,1
3-02.wav,0.460464984,0.034789626,-379.7424622,111.6459808,9.59754467,35.27539063,19.28351974,9.28662014,-0.453336358,8.610789299,1.382167459,12.6327219,0.133734554,8.604125977,1.759519458,9.216013908,1.094329357,5.617162228,-2.840624571,9.003769875,-5.63169384,5.178877831,3,1
3-04.wav,0.48235932,0.027248638,-382.9901428,114.5305176,7.318912983,39.38095474,25.75094032,8.747562408,-2.153508663,5.29390955,-0.940216362,11.24124241,0.613192856,9.589482307,-1.161078811,6.492359161,-0.972272217,2.867914438,-4.180300236,7.442115784,-4.31179142,5.659027576,3,1
